TIME,CH2,CH2 Peak Detect
2.75E-03,0.018,0.024
2.75E-03,0.018,0.014
2.75E-03,0.018,0.024
2.75E-03,0.018,0.014
2.75E-03,0.016,0.024
2.75E-03,0.016,0.014
2.75E-03,0.018,0.024
2.75E-03,0.022,0.014
2.76E-03,0.02,0.024
2.76E-03,0.02,0.014
2.76E-03,0.018,0.024
2.76E-03,0.02,0.014
2.76E-03,0.018,0.024
2.76E-03,0.018,0.014
2.76E-03,0.02,0.024
2.76E-03,0.018,0.014
2.76E-03,0.018,0.024
2.76E-03,0.016,0.014
2.76E-03,0.018,0.024
2.76E-03,0.016,0.014
2.76E-03,0.018,0.024
2.77E-03,0.018,0.014
2.77E-03,0.018,0.024
2.77E-03,0.018,0.014
2.77E-03,0.018,0.022
2.77E-03,0.018,0.014
2.77E-03,0.016,0.022
2.77E-03,0.018,0.012
2.77E-03,0.02,0.024
2.77E-03,0.018,0.014
2.77E-03,0.018,0.024
2.77E-03,0.016,0.014
2.77E-03,0.018,0.022
2.77E-03,0.016,0.014
2.78E-03,0.016,0.024
2.78E-03,0.018,0.012
2.78E-03,0.018,0.024
2.78E-03,0.018,0.012
2.78E-03,0.016,0.024
2.78E-03,0.016,0.014
2.78E-03,0.018,0.024
2.78E-03,0.018,0.014
2.78E-03,0.018,0.022
2.78E-03,0.018,0.014
2.78E-03,0.018,0.022
2.78E-03,0.016,0.014
2.78E-03,0.016,0.022
2.79E-03,0.016,0.014
2.79E-03,0.018,0.022
2.79E-03,0.016,0.014
2.79E-03,0.02,0.022
2.79E-03,0.016,0.014
2.79E-03,0.016,0.022
2.79E-03,0.018,0.012
2.79E-03,0.018,0.022
2.79E-03,0.018,0.014
2.79E-03,0.018,0.022
2.79E-03,0.016,0.012
2.79E-03,0.018,0.022
2.79E-03,0.018,0.014
2.79E-03,0.016,0.022
2.80E-03,0.016,0.012
2.80E-03,0.018,0.022
2.80E-03,0.018,0.012
2.80E-03,0.018,0.022
2.80E-03,0.018,0.012
2.80E-03,0.018,0.022
2.80E-03,0.014,0.012
2.80E-03,0.016,0.022
2.80E-03,0.014,0.012
2.80E-03,0.014,0.022
2.80E-03,0.016,0.012
2.80E-03,0.014,0.022
2.80E-03,0.018,0.012
2.81E-03,0.018,0.022
2.81E-03,0.018,0.012
2.81E-03,0.016,0.02
2.81E-03,0.016,0.012
2.81E-03,0.014,0.022
2.81E-03,0.014,0.012
2.81E-03,0.016,0.02
2.81E-03,0.014,0.012
2.81E-03,0.014,0.022
2.81E-03,0.016,0.012
2.81E-03,0.016,0.022
2.81E-03,0.016,0.01
2.81E-03,0.018,0.02
2.82E-03,0.016,0.01
2.82E-03,0.016,0.02
2.82E-03,0.016,0.012
2.82E-03,0.014,0.02
2.82E-03,0.014,0.012
2.82E-03,0.014,0.02
2.82E-03,0.014,0.01
2.82E-03,0.014,0.022
2.82E-03,0.014,0.01
2.82E-03,0.014,0.02
2.82E-03,0.014,0.01
2.82E-03,0.014,0.02
2.82E-03,0.014,0.01
2.83E-03,0.016,0.02
2.83E-03,0.016,0.01
2.83E-03,0.016,0.02
2.83E-03,0.014,0.01
2.83E-03,0.014,0.02
2.83E-03,0.016,0.01
2.83E-03,0.014,0.02
2.83E-03,0.014,0.01
2.83E-03,0.014,0.02
2.83E-03,0.014,0.01
2.83E-03,0.014,0.02
2.83E-03,0.014,0.01
2.83E-03,0.016,0.02
2.84E-03,0.014,0.01
2.84E-03,0.014,0.018
2.84E-03,0.016,0.01
2.84E-03,0.014,0.018
2.84E-03,0.014,0.01
2.84E-03,0.014,0.018
2.84E-03,0.014,0.008
2.84E-03,0.012,0.018
2.84E-03,0.012,0.008
2.84E-03,0.014,0.018
2.84E-03,0.014,0.008
2.84E-03,0.01,0.02
2.84E-03,0.016,0.008
2.85E-03,0.014,0.018
2.85E-03,0.012,0.008
2.85E-03,0.01,0.018
2.85E-03,0.012,0.008
2.85E-03,0.016,0.018
2.85E-03,0.014,0.008
2.85E-03,0.014,0.016
2.85E-03,0.014,0.008
2.85E-03,0.014,0.018
2.85E-03,0.012,0.006
2.85E-03,0.014,0.018
2.85E-03,0.01,0.008
2.85E-03,0.012,0.018
2.86E-03,0.008,0.006
2.86E-03,0.012,0.018
2.86E-03,0.01,0.008
2.86E-03,0.012,0.016
2.86E-03,0.012,0.008
2.86E-03,0.014,0.016
2.86E-03,0.012,0.008
2.86E-03,0.01,0.016
2.86E-03,0.01,0.006
2.86E-03,0.012,0.016
2.86E-03,0.008,0.006
2.86E-03,0.012,0.016
2.86E-03,0.01,0.006
2.87E-03,0.012,0.016
2.87E-03,0.01,0.006
2.87E-03,0.01,0.016
2.87E-03,0.012,0.006
2.87E-03,0.012,0.016
2.87E-03,0.008,0.006
2.87E-03,0.008,0.016
2.87E-03,0.01,0.006
2.87E-03,0.006,0.014
2.87E-03,0.008,0.006
2.87E-03,0.01,0.014
2.87E-03,0.008,0.006
2.87E-03,0.01,0.014
2.88E-03,0.01,0.004
2.88E-03,0.012,0.014
2.88E-03,0.008,0.006
2.88E-03,0.01,0.014
2.88E-03,0.008,0.004
2.88E-03,0.01,0.014
2.88E-03,0.01,0.004
2.88E-03,0.006,0.014
2.88E-03,0.008,0.004
2.88E-03,0.008,0.014
2.88E-03,0.008,0.004
2.88E-03,0.006,0.014
2.88E-03,0.008,0.004
2.89E-03,0.01,0.012
2.89E-03,0.008,0.002
2.89E-03,0.006,0.014
2.89E-03,0.008,0.002
2.89E-03,0.008,0.012
2.89E-03,0.004,0.002
2.89E-03,0.006,0.012
2.89E-03,0.006,0.002
2.89E-03,0.006,0.012
2.89E-03,0.008,0.004
2.89E-03,0.008,0.012
2.89E-03,0.006,0.002
2.89E-03,0.006,0.012
2.90E-03,0.006,0.002
2.90E-03,0.004,0.012
2.90E-03,0.006,0.002
2.90E-03,0.004,0.012
2.90E-03,0.006,0.002
2.90E-03,0.008,0.012
2.90E-03,0.006,-4.47E-11
2.90E-03,0.004,0.012
2.90E-03,0.004,-4.47E-11
2.90E-03,0.006,0.01
2.90E-03,0.006,-4.47E-11
2.90E-03,0.006,0.012
2.90E-03,0.008,-4.47E-11
2.91E-03,0.006,0.012
2.91E-03,0.004,-4.47E-11
2.91E-03,0.006,0.01
2.91E-03,0.002,-4.47E-11
2.91E-03,0.002,0.01
2.91E-03,0.004,-4.47E-11
2.91E-03,0.004,0.01
2.91E-03,0.004,-4.47E-11
2.91E-03,0.006,0.01
2.91E-03,0.006,-4.47E-11
2.91E-03,0.004,0.01
2.91E-03,-4.47E-11,-4.47E-11
2.91E-03,-4.47E-11,0.01
2.92E-03,0.002,-0.002
2.92E-03,0.004,0.01
2.92E-03,0.006,-0.002
2.92E-03,0.004,0.01
2.92E-03,0.002,-0.002
2.92E-03,0.004,0.008
2.92E-03,0.004,-0.002
2.92E-03,0.002,0.008
2.92E-03,0.002,-0.002
2.92E-03,0.002,0.008
2.92E-03,0.004,-0.002
2.92E-03,0.006,0.006
2.92E-03,0.004,-0.002
2.93E-03,0.002,0.006
2.93E-03,0.002,-0.002
2.93E-03,0.004,0.008
2.93E-03,-4.47E-11,-0.002
2.93E-03,0.002,0.008
2.93E-03,0.002,-0.002
2.93E-03,-4.47E-11,0.008
2.93E-03,0.002,-0.002
2.93E-03,0.002,0.006
2.93E-03,-4.47E-11,-0.002
2.93E-03,0.002,0.006
2.93E-03,0.004,-0.004
2.93E-03,-4.47E-11,0.006
2.94E-03,-0.004,-0.004
2.94E-03,0.002,0.006
2.94E-03,0.002,-0.004
2.94E-03,-4.47E-11,0.006
2.94E-03,-4.47E-11,-0.004
2.94E-03,0.002,0.006
2.94E-03,-0.002,-0.004
2.94E-03,-4.47E-11,0.006
2.94E-03,-4.47E-11,-0.004
2.94E-03,-4.47E-11,0.004
2.94E-03,-0.004,-0.004
2.94E-03,-4.47E-11,0.006
2.94E-03,-4.47E-11,-0.004
2.95E-03,-4.47E-11,0.004
2.95E-03,-4.47E-11,-0.004
2.95E-03,-4.47E-11,0.004
2.95E-03,-4.47E-11,-0.006
2.95E-03,-0.002,0.004
2.95E-03,-0.002,-0.006
2.95E-03,-0.004,0.004
2.95E-03,-0.002,-0.006
2.95E-03,-4.47E-11,0.004
2.95E-03,-4.47E-11,-0.006
2.95E-03,-0.002,0.004
2.95E-03,-0.002,-0.006
2.95E-03,-0.002,0.004
2.96E-03,-0.002,-0.006
2.96E-03,-4.47E-11,0.002
2.96E-03,-0.002,-0.006
2.96E-03,-0.002,0.004
2.96E-03,-0.002,-0.006
2.96E-03,-0.004,0.004
2.96E-03,-0.002,-0.008
2.96E-03,-0.002,0.004
2.96E-03,-0.006,-0.006
2.96E-03,-0.002,0.002
2.96E-03,-0.004,-0.008
2.96E-03,-0.002,0.002
2.96E-03,-0.004,-0.006
2.97E-03,-0.002,0.002
2.97E-03,-0.006,-0.008
2.97E-03,-0.004,0.002
2.97E-03,-0.004,-0.008
2.97E-03,-0.002,0.002
2.97E-03,-0.002,-0.008
2.97E-03,-0.004,-4.47E-11
2.97E-03,-0.002,-0.008
2.97E-03,-0.004,0.002
2.97E-03,-0.004,-0.008
2.97E-03,-0.004,-4.47E-11
2.97E-03,-0.004,-0.008
2.97E-03,-0.004,0.002
2.98E-03,-0.004,-0.008
2.98E-03,-0.004,0.002
2.98E-03,-0.004,-0.01
2.98E-03,-0.006,-4.47E-11
2.98E-03,-0.006,-0.008
2.98E-03,-0.006,-4.47E-11
2.98E-03,-0.002,-0.008
2.98E-03,-0.004,-4.47E-11
2.98E-03,-0.004,-0.01
2.98E-03,-0.01,-4.47E-11
2.98E-03,-0.006,-0.008
2.98E-03,-0.006,-4.47E-11
2.98E-03,-0.006,-0.01
2.99E-03,-0.004,-4.47E-11
2.99E-03,-0.004,-0.01
2.99E-03,-0.004,-4.47E-11
2.99E-03,-0.008,-0.012
2.99E-03,-0.006,-4.47E-11
2.99E-03,-0.008,-0.01
2.99E-03,-0.006,-0.002
2.99E-03,-0.008,-0.012
2.99E-03,-0.006,-0.002
2.99E-03,-0.006,-0.01
2.99E-03,-0.004,-0.002
2.99E-03,-0.006,-0.01
2.99E-03,-0.004,-0.002
3.00E-03,-0.008,-0.012
3.00E-03,-0.008,-4.47E-11
3.00E-03,-0.006,-0.01
3.00E-03,-0.01,-4.47E-11
3.00E-03,-0.006,-0.01
3.00E-03,-0.006,-4.47E-11
3.00E-03,-0.006,-0.012
3.00E-03,-0.004,-0.002
3.00E-03,-0.004,-0.012
3.00E-03,-0.01,-0.002
3.00E-03,-0.008,-0.012
3.00E-03,-0.01,-0.002
3.00E-03,-0.008,-0.012
3.01E-03,-0.008,-0.002
3.01E-03,-0.006,-0.012
3.01E-03,-0.006,-0.002
3.01E-03,-0.008,-0.012
3.01E-03,-0.008,-4.47E-11
3.01E-03,-0.01,-0.012
3.01E-03,-0.01,-0.002
3.01E-03,-0.006,-0.012
3.01E-03,-0.006,-0.002
3.01E-03,-0.006,-0.012
3.01E-03,-0.006,-0.004
3.01E-03,-0.008,-0.012
3.01E-03,-0.01,-0.002
3.02E-03,-0.01,-0.014
3.02E-03,-0.008,-0.002
3.02E-03,-0.008,-0.012
3.02E-03,-0.006,-0.004
3.02E-03,-0.01,-0.012
3.02E-03,-0.01,-0.004
3.02E-03,-0.01,-0.012
3.02E-03,-0.008,-0.004
3.02E-03,-0.006,-0.014
3.02E-03,-0.01,-0.002
3.02E-03,-0.01,-0.012
3.02E-03,-0.008,-0.004
3.02E-03,-0.008,-0.012
3.03E-03,-0.01,-0.004
3.03E-03,-0.01,-0.014
3.03E-03,-0.008,-0.004
3.03E-03,-0.01,-0.014
3.03E-03,-0.008,-0.004
3.03E-03,-0.006,-0.014
3.03E-03,-0.01,-0.004
3.03E-03,-0.012,-0.014
3.03E-03,-0.01,-0.004
3.03E-03,-0.008,-0.014
3.03E-03,-0.01,-0.004
3.03E-03,-0.01,-0.014
3.03E-03,-0.012,-0.004
3.04E-03,-0.008,-0.014
3.04E-03,-0.008,-0.004
3.04E-03,-0.008,-0.016
3.04E-03,-0.01,-0.004
3.04E-03,-0.01,-0.014
3.04E-03,-0.01,-0.006
3.04E-03,-0.012,-0.016
3.04E-03,-0.008,-0.006
3.04E-03,-0.008,-0.014
3.04E-03,-0.01,-0.004
3.04E-03,-0.012,-0.014
3.04E-03,-0.012,-0.004
3.04E-03,-0.012,-0.016
3.05E-03,-0.01,-0.006
3.05E-03,-0.01,-0.014
3.05E-03,-0.01,-0.004
3.05E-03,-0.01,-0.014
3.05E-03,-0.01,-0.004
3.05E-03,-0.012,-0.014
3.05E-03,-0.01,-0.004
3.05E-03,-0.01,-0.016
3.05E-03,-0.008,-0.004
3.05E-03,-0.01,-0.014
3.05E-03,-0.01,-0.006
3.05E-03,-0.01,-0.014
3.05E-03,-0.012,-0.004
3.06E-03,-0.012,-0.016
3.06E-03,-0.014,-0.006
3.06E-03,-0.01,-0.014
3.06E-03,-0.012,-0.006
3.06E-03,-0.01,-0.014
3.06E-03,-0.01,-0.006
3.06E-03,-0.01,-0.014
3.06E-03,-0.01,-0.004
3.06E-03,-0.01,-0.016
3.06E-03,-0.012,-0.006
3.06E-03,-0.012,-0.016
3.06E-03,-0.01,-0.006
3.06E-03,-0.008,-0.016
3.07E-03,-0.01,-0.006
3.07E-03,-0.012,-0.016
3.07E-03,-0.014,-0.006
3.07E-03,-0.01,-0.014
3.07E-03,-0.01,-0.006
3.07E-03,-0.012,-0.016
3.07E-03,-0.01,-0.006
3.07E-03,-0.012,-0.014
3.07E-03,-0.01,-0.006
3.07E-03,-0.012,-0.014
3.07E-03,-0.012,-0.006
3.07E-03,-0.01,-0.014
3.07E-03,-0.012,-0.006
3.08E-03,-0.01,-0.014
3.08E-03,-0.012,-0.006
3.08E-03,-0.01,-0.016
3.08E-03,-0.01,-0.006
3.08E-03,-0.01,-0.014
3.08E-03,-0.012,-0.004
3.08E-03,-0.01,-0.016
3.08E-03,-0.01,-0.006
3.08E-03,-0.01,-0.016
3.08E-03,-0.01,-0.006
3.08E-03,-0.01,-0.016
3.08E-03,-0.01,-0.006
3.08E-03,-0.01,-0.016
3.09E-03,-0.012,-0.006
3.09E-03,-0.008,-0.014
3.09E-03,-0.008,-0.006
3.09E-03,-0.01,-0.016
3.09E-03,-0.01,-0.006
3.09E-03,-0.01,-0.016
3.09E-03,-0.012,-0.006
3.09E-03,-0.01,-0.014
3.09E-03,-0.012,-0.006
3.09E-03,-0.012,-0.016
3.09E-03,-0.012,-0.006
3.09E-03,-0.012,-0.016
3.09E-03,-0.01,-0.004
3.10E-03,-0.01,-0.014
3.10E-03,-0.01,-0.006
3.10E-03,-0.008,-0.014
3.10E-03,-0.012,-0.006
3.10E-03,-0.01,-0.016
3.10E-03,-0.014,-0.006
3.10E-03,-0.012,-0.014
3.10E-03,-0.01,-0.006
3.10E-03,-0.01,-0.016
3.10E-03,-0.012,-0.006
3.10E-03,-0.008,-0.016
3.10E-03,-0.01,-0.004
3.10E-03,-0.01,-0.016
3.11E-03,-0.01,-0.006
3.11E-03,-0.01,-0.016
3.11E-03,-0.012,-0.006
3.11E-03,-0.012,-0.014
3.11E-03,-0.014,-0.006
3.11E-03,-0.012,-0.016
3.11E-03,-0.01,-0.006
3.11E-03,-0.012,-0.014
3.11E-03,-0.008,-0.004
3.11E-03,-0.006,-0.014
3.11E-03,-0.01,-0.004
3.11E-03,-0.01,-0.016
3.11E-03,-0.012,-0.006
3.12E-03,-0.01,-0.014
3.12E-03,-0.012,-0.004
3.12E-03,-0.01,-0.014
3.12E-03,-0.01,-0.006
3.12E-03,-0.012,-0.014
3.12E-03,-0.01,-0.004
3.12E-03,-0.01,-0.014
3.12E-03,-0.008,-0.004
3.12E-03,-0.01,-0.014
3.12E-03,-0.01,-0.006
3.12E-03,-0.01,-0.016
3.12E-03,-0.01,-0.004
3.12E-03,-0.01,-0.014
3.13E-03,-0.01,-0.004
3.13E-03,-0.008,-0.014
3.13E-03,-0.01,-0.004
3.13E-03,-0.01,-0.014
3.13E-03,-0.008,-0.006
3.13E-03,-0.012,-0.014
3.13E-03,-0.01,-0.004
3.13E-03,-0.01,-0.014
3.13E-03,-0.01,-0.004
3.13E-03,-0.01,-0.014
3.13E-03,-0.01,-0.004
3.13E-03,-0.01,-0.014
3.13E-03,-0.008,-0.004
3.14E-03,-0.008,-0.014
3.14E-03,-0.012,-0.004
3.14E-03,-0.01,-0.014
3.14E-03,-0.01,-0.004
3.14E-03,-0.012,-0.014
3.14E-03,-0.01,-0.004
3.14E-03,-0.008,-0.014
3.14E-03,-0.008,-0.004
3.14E-03,-0.01,-0.012
3.14E-03,-0.008,-0.004
3.14E-03,-0.008,-0.012
3.14E-03,-0.008,-0.004
3.14E-03,-0.008,-0.012
3.15E-03,-0.01,-0.004
3.15E-03,-0.01,-0.014
3.15E-03,-0.012,-0.004
3.15E-03,-0.01,-0.012
3.15E-03,-0.008,-0.004
3.15E-03,-0.01,-0.012
3.15E-03,-0.008,-0.004
3.15E-03,-0.008,-0.012
3.15E-03,-0.008,-0.004
3.15E-03,-0.008,-0.012
3.15E-03,-0.008,-0.004
3.15E-03,-0.008,-0.012
3.15E-03,-0.008,-0.002
3.16E-03,-0.01,-0.012
3.16E-03,-0.008,-0.004
3.16E-03,-0.01,-0.012
3.16E-03,-0.008,-0.004
3.16E-03,-0.01,-0.014
3.16E-03,-0.008,-0.002
3.16E-03,-0.006,-0.012
3.16E-03,-0.004,-0.002
3.16E-03,-0.008,-0.012
3.16E-03,-0.008,-0.002
3.16E-03,-0.008,-0.012
3.16E-03,-0.008,-0.002
3.16E-03,-0.006,-0.01
3.17E-03,-0.008,-0.002
3.17E-03,-0.006,-0.012
3.17E-03,-0.008,-0.002
3.17E-03,-0.006,-0.012
3.17E-03,-0.006,-0.002
3.17E-03,-0.008,-0.01
3.17E-03,-0.008,-0.002
3.17E-03,-0.01,-0.01
3.17E-03,-0.006,-0.002
3.17E-03,-0.008,-0.012
3.17E-03,-0.006,-0.002
3.17E-03,-0.006,-0.01
3.17E-03,-0.004,-0.002
3.18E-03,-0.008,-0.01
3.18E-03,-0.006,-0.002
3.18E-03,-0.008,-0.01
3.18E-03,-0.006,-0.002
3.18E-03,-0.006,-0.012
3.18E-03,-0.008,-0.002
3.18E-03,-0.006,-0.01
3.18E-03,-0.006,-0.002
3.18E-03,-0.004,-0.01
3.18E-03,-0.008,-4.47E-11
3.18E-03,-0.004,-0.012
3.18E-03,-0.004,-4.47E-11
3.18E-03,-0.004,-0.01
3.19E-03,-0.008,-4.47E-11
3.19E-03,-0.006,-0.01
3.19E-03,-0.008,-4.47E-11
3.19E-03,-0.006,-0.01
3.19E-03,-0.006,-4.47E-11
3.19E-03,-0.004,-0.01
3.19E-03,-0.004,-4.47E-11
3.19E-03,-0.006,-0.01
3.19E-03,-0.004,-4.47E-11
3.19E-03,-0.004,-0.01
3.19E-03,-0.004,-4.47E-11
3.19E-03,-0.006,-0.008
3.19E-03,-0.004,-4.47E-11
3.20E-03,-0.006,-0.01
3.20E-03,-0.004,-4.47E-11
3.20E-03,-0.004,-0.01
3.20E-03,-0.006,-4.47E-11
3.20E-03,-0.006,-0.01
3.20E-03,-0.004,-4.47E-11
3.20E-03,-0.008,-0.008
3.20E-03,-0.006,-4.47E-11
3.20E-03,-0.006,-0.008
3.20E-03,-0.002,0.002
3.20E-03,-0.004,-0.01
3.20E-03,-0.004,0.002
3.20E-03,-0.004,-0.008
3.21E-03,-0.004,-4.47E-11
3.21E-03,-0.004,-0.008
3.21E-03,-0.006,0.002
3.21E-03,-0.002,-0.008
3.21E-03,-0.004,0.002
3.21E-03,-0.004,-0.008
3.21E-03,-0.002,0.002
3.21E-03,-0.002,-0.008
3.21E-03,-0.004,0.002
3.21E-03,-0.004,-0.008
3.21E-03,-0.004,-4.47E-11
3.21E-03,-0.004,-0.008
3.21E-03,-0.002,0.002
3.22E-03,-0.004,-0.008
3.22E-03,-0.004,0.002
3.22E-03,-0.004,-0.008
3.22E-03,-0.004,0.002
3.22E-03,-0.004,-0.006
3.22E-03,-0.004,0.002
3.22E-03,-0.002,-0.006
3.22E-03,-0.002,0.002
3.22E-03,-0.004,-0.006
3.22E-03,-0.002,0.004
3.22E-03,-0.002,-0.006
3.22E-03,-0.002,0.002
3.22E-03,-4.47E-11,-0.006
3.23E-03,-4.47E-11,0.002
3.23E-03,-0.002,-0.006
3.23E-03,-0.002,0.002
3.23E-03,-0.004,-0.006
3.23E-03,-0.002,0.004
3.23E-03,-0.004,-0.008
3.23E-03,-0.002,0.004
3.23E-03,-0.002,-0.004
3.23E-03,-0.002,0.004
3.23E-03,-4.47E-11,-0.006
3.23E-03,-4.47E-11,0.004
3.23E-03,-4.47E-11,-0.006
3.23E-03,0.002,0.004
3.24E-03,-0.002,-0.004
3.24E-03,-0.002,0.004
3.24E-03,-4.47E-11,-0.004
3.24E-03,-0.002,0.006
3.24E-03,-0.002,-0.004
3.24E-03,0.002,0.006
3.24E-03,-4.47E-11,-0.006
3.24E-03,-4.47E-11,0.004
3.24E-03,-0.002,-0.004
3.24E-03,-0.002,0.004
3.24E-03,-4.47E-11,-0.004
3.24E-03,-4.47E-11,0.006
3.24E-03,0.002,-0.004
3.25E-03,-4.47E-11,0.006
3.25E-03,-4.47E-11,-0.004
3.25E-03,-0.002,0.006
3.25E-03,-0.002,-0.004
3.25E-03,0.004,0.006
3.25E-03,0.002,-0.004
3.25E-03,0.002,0.006
3.25E-03,-4.47E-11,-0.004
3.25E-03,-4.47E-11,0.006
3.25E-03,-0.002,-0.004
3.25E-03,-0.002,0.006
3.25E-03,-4.47E-11,-0.004
3.25E-03,0.002,0.006
3.26E-03,-0.002,-0.004
3.26E-03,0.002,0.006
3.26E-03,-4.47E-11,-0.004
3.26E-03,0.004,0.006
3.26E-03,0.002,-0.004
3.26E-03,0.004,0.008
3.26E-03,0.002,-0.002
3.26E-03,0.004,0.006
3.26E-03,-4.47E-11,-0.002
3.26E-03,0.002,0.008
3.26E-03,-4.47E-11,-0.002
3.26E-03,0.004,0.008
3.26E-03,0.002,-0.002
3.27E-03,0.004,0.008
3.27E-03,0.002,-0.002
3.27E-03,-4.47E-11,0.008
3.27E-03,0.002,-0.002
3.27E-03,0.004,0.008
3.27E-03,0.004,-0.002
3.27E-03,0.004,0.008
3.27E-03,0.004,-0.002
3.27E-03,0.004,0.01
3.27E-03,0.006,-0.002
3.27E-03,0.004,0.008
3.27E-03,-4.47E-11,-0.002
3.27E-03,0.004,0.008
3.28E-03,0.002,-4.47E-11
3.28E-03,0.002,0.01
3.28E-03,0.002,-4.47E-11
3.28E-03,0.004,0.01
3.28E-03,-0.002,-0.002
3.28E-03,0.004,0.008
3.28E-03,0.002,-4.47E-11
3.28E-03,0.004,0.01
3.28E-03,0.002,-4.47E-11
3.28E-03,0.004,0.008
3.28E-03,0.002,-4.47E-11
3.28E-03,0.004,0.01
3.28E-03,0.004,-4.47E-11
3.29E-03,0.006,0.01
3.29E-03,0.002,-4.47E-11
3.29E-03,0.004,0.01
3.29E-03,0.006,-4.47E-11
3.29E-03,0.004,0.01
3.29E-03,0.004,-4.47E-11
3.29E-03,0.004,0.01
3.29E-03,0.004,0.002
3.29E-03,0.004,0.01
3.29E-03,0.004,-4.47E-11
3.29E-03,0.004,0.01
3.29E-03,0.004,-4.47E-11
3.29E-03,0.006,0.01
3.29E-03,0.006,-4.47E-11
3.30E-03,0.01,0.012
3.30E-03,0.006,-4.47E-11
3.30E-03,0.006,0.012
3.30E-03,0.006,-4.47E-11
3.30E-03,0.004,0.012
3.30E-03,0.004,-4.47E-11
3.30E-03,0.004,0.012
3.30E-03,0.006,-4.47E-11
3.30E-03,0.004,0.012
3.30E-03,0.008,0.002
3.30E-03,0.006,0.012
3.30E-03,0.006,-4.47E-11
3.30E-03,0.004,0.01
3.31E-03,0.004,0.002
3.31E-03,0.006,0.012
3.31E-03,0.008,0.002
3.31E-03,0.006,0.012
3.31E-03,0.008,0.002
3.31E-03,0.006,0.012
3.31E-03,0.006,0.002
3.31E-03,0.004,0.012
3.31E-03,0.004,0.002
3.31E-03,0.004,0.012
3.31E-03,0.006,0.002
3.31E-03,0.004,0.012
3.31E-03,0.006,0.002
3.32E-03,0.006,0.01
3.32E-03,0.008,0.002
3.32E-03,0.008,0.012
3.32E-03,0.008,0.004
3.32E-03,0.008,0.012
3.32E-03,0.008,0.002
3.32E-03,0.006,0.014
3.32E-03,0.008,0.004
3.32E-03,0.008,0.012
3.32E-03,0.008,0.002
3.32E-03,0.008,0.012
3.32E-03,0.008,0.002
3.32E-03,0.006,0.012
3.33E-03,0.006,0.004
3.33E-03,0.008,0.014
3.33E-03,0.008,0.004
3.33E-03,0.006,0.014
3.33E-03,0.008,0.004
3.33E-03,0.008,0.014
3.33E-03,0.008,0.004
3.33E-03,0.008,0.014
3.33E-03,0.008,0.004
3.33E-03,0.01,0.012
3.33E-03,0.006,0.004
3.33E-03,0.008,0.014
3.33E-03,0.008,0.004
3.34E-03,0.006,0.014
3.34E-03,0.006,0.004
3.34E-03,0.008,0.014
3.34E-03,0.008,0.004
3.34E-03,0.008,0.014
3.34E-03,0.008,0.004
3.34E-03,0.01,0.014
3.34E-03,0.01,0.004
3.34E-03,0.008,0.014
3.34E-03,0.008,0.004
3.34E-03,0.012,0.014
3.34E-03,0.008,0.004
3.34E-03,0.008,0.014
3.35E-03,0.008,0.004
3.35E-03,0.008,0.014
3.35E-03,0.008,0.006
3.35E-03,0.008,0.014
3.35E-03,0.008,0.004
3.35E-03,0.01,0.014
3.35E-03,0.006,0.004
3.35E-03,0.008,0.014
3.35E-03,0.01,0.004
3.35E-03,0.01,0.014
3.35E-03,0.008,0.004
3.35E-03,0.006,0.014
3.35E-03,0.01,0.004
3.36E-03,0.008,0.014
3.36E-03,0.01,0.004
3.36E-03,0.008,0.014
3.36E-03,0.01,0.004
3.36E-03,0.006,0.016
3.36E-03,0.008,0.006
3.36E-03,0.008,0.016
3.36E-03,0.01,0.006
3.36E-03,0.01,0.014
3.36E-03,0.008,0.006
3.36E-03,0.01,0.016
3.36E-03,0.012,0.004
3.36E-03,0.01,0.016
3.37E-03,0.01,0.006
3.37E-03,0.008,0.016
3.37E-03,0.01,0.006
3.37E-03,0.008,0.016
3.37E-03,0.01,0.006
3.37E-03,0.01,0.014
3.37E-03,0.01,0.006
3.37E-03,0.01,0.014
3.37E-03,0.01,0.006
3.37E-03,0.008,0.016
3.37E-03,0.01,0.004
3.37E-03,0.008,0.016
3.37E-03,0.012,0.004
3.38E-03,0.01,0.016
3.38E-03,0.012,0.006
3.38E-03,0.01,0.016
3.38E-03,0.01,0.006
3.38E-03,0.008,0.016
3.38E-03,0.01,0.006
3.38E-03,0.008,0.014
3.38E-03,0.012,0.006
3.38E-03,0.01,0.016
3.38E-03,0.012,0.006
3.38E-03,0.01,0.016
3.38E-03,0.012,0.004
3.38E-03,0.012,0.016
3.39E-03,0.01,0.006
3.39E-03,0.008,0.016
3.39E-03,0.012,0.006
3.39E-03,0.01,0.016
3.39E-03,0.012,0.006
3.39E-03,0.01,0.016
3.39E-03,0.012,0.006
3.39E-03,0.012,0.016
3.39E-03,0.012,0.006
3.39E-03,0.012,0.016
3.39E-03,0.01,0.006
3.39E-03,0.012,0.016
3.39E-03,0.01,0.006
3.40E-03,0.01,0.016
3.40E-03,0.008,0.006
3.40E-03,0.008,0.016
3.40E-03,0.01,0.004
3.40E-03,0.01,0.016
3.40E-03,0.012,0.006
3.40E-03,0.01,0.016
3.40E-03,0.012,0.006
3.40E-03,0.012,0.016
3.40E-03,0.012,0.006
3.40E-03,0.01,0.016
3.40E-03,0.012,0.006
3.40E-03,0.01,0.016
3.41E-03,0.012,0.006
3.41E-03,0.01,0.016
