TIME,CH1,CH2
6.72E+00,0.12,0.12
6.72E+00,0.04,0.2
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.04,0.2
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.2
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.12
6.73E+00,0.04,0.2
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.2
6.73E+00,0.04,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.12,0.2
6.73E+00,0.12,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.73E+00,0.12,0.12
6.73E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.04,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.2
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.12,0.2
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.2
6.74E+00,0.04,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.12,0.12
6.74E+00,0.04,0.2
6.74E+00,0.12,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.2
6.75E+00,0.12,0.2
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.12,0.2
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.2
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.12,0.12
6.75E+00,0.04,0.2
6.75E+00,0.12,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.12
6.75E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.2
6.76E+00,0.04,0.2
6.76E+00,0.04,0.12
6.76E+00,0.04,0.2
6.76E+00,0.12,0.12
6.76E+00,0.12,0.12
6.76E+00,0.12,0.2
6.76E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.2
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.12,0.12
6.77E+00,0.12,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.12
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.77E+00,0.04,0.2
6.77E+00,0.04,0.2
6.77E+00,0.12,0.2
6.77E+00,0.04,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.04,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.12
6.78E+00,0.12,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.2
6.78E+00,0.12,0.2
6.78E+00,0.04,0.12
6.78E+00,0.04,0.2
6.78E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.2
6.79E+00,0.12,0.2
6.79E+00,0.04,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.04,0.12
6.79E+00,0.04,0.2
6.79E+00,0.12,0.2
6.79E+00,0.04,0.12
6.79E+00,0.12,0.12
6.79E+00,0.04,0.12
6.79E+00,0.12,0.2
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.12
6.79E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
