TIME,CH2,CH2 Peak Detect
-8.98E+00,-0.28,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.26,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.24,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.26,-0.2
-8.98E+00,-0.24,-0.3
-8.98E+00,-0.26,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.26,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.28,-0.2
-8.98E+00,-0.28,-0.3
-8.98E+00,-0.24,-0.2
-8.98E+00,-0.26,-0.3
-8.98E+00,-0.26,-0.2
-8.98E+00,-0.28,-0.3
-8.98E+00,-0.26,-0.2
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.26,-0.32
-8.97E+00,-0.28,-0.2
-8.97E+00,-0.28,-0.3
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.28,-0.3
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.26,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.26,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.3,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.3,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.26,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.34
-8.97E+00,-0.26,-0.22
-8.97E+00,-0.28,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.3,-0.32
-8.97E+00,-0.3,-0.22
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.28,-0.24
-8.97E+00,-0.3,-0.32
-8.97E+00,-0.28,-0.22
-8.97E+00,-0.28,-0.34
-8.97E+00,-0.28,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.28,-0.24
-8.97E+00,-0.28,-0.34
-8.97E+00,-0.3,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.28,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.3,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.28,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.3,-0.24
-8.97E+00,-0.28,-0.34
-8.97E+00,-0.3,-0.24
-8.97E+00,-0.3,-0.34
-8.97E+00,-0.3,-0.24
-8.97E+00,-0.3,-0.34
-8.96E+00,-0.28,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.32,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.26
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.24
-8.96E+00,-0.3,-0.36
-8.96E+00,-0.3,-0.24
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.34
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.3,-0.34
-8.96E+00,-0.3,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.3,-0.26
-8.96E+00,-0.34,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.3,-0.36
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.34,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.34,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.3,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.32,-0.26
-8.96E+00,-0.34,-0.36
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.32,-0.36
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.34,-0.36
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.34,-0.38
-8.96E+00,-0.34,-0.26
-8.96E+00,-0.34,-0.38
-8.95E+00,-0.32,-0.28
-8.95E+00,-0.32,-0.36
-8.95E+00,-0.34,-0.26
-8.95E+00,-0.32,-0.36
-8.95E+00,-0.34,-0.26
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.32,-0.26
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.32,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.36,-0.28
-8.95E+00,-0.36,-0.38
-8.95E+00,-0.36,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.32,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.32,-0.38
-8.95E+00,-0.36,-0.28
-8.95E+00,-0.34,-0.38
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.34,-0.4
-8.95E+00,-0.34,-0.28
-8.95E+00,-0.38,-0.38
-8.95E+00,-0.34,-0.3
-8.95E+00,-0.36,-0.4
-8.95E+00,-0.38,-0.3
-8.95E+00,-0.34,-0.4
-8.95E+00,-0.34,-0.3
-8.95E+00,-0.36,-0.38
-8.95E+00,-0.36,-0.3
-8.95E+00,-0.36,-0.4
-8.95E+00,-0.34,-0.3
-8.95E+00,-0.36,-0.4
-8.95E+00,-0.36,-0.3
-8.95E+00,-0.34,-0.4
-8.95E+00,-0.34,-0.3
-8.95E+00,-0.34,-0.4
-8.95E+00,-0.38,-0.3
-8.95E+00,-0.34,-0.4
-8.95E+00,-0.36,-0.3
-8.95E+00,-0.36,-0.4
-8.95E+00,-0.36,-0.3
-8.95E+00,-0.36,-0.4
-8.95E+00,-0.36,-0.3
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.36,-0.3
-8.94E+00,-0.36,-0.4
-8.94E+00,-0.38,-0.3
-8.94E+00,-0.36,-0.4
-8.94E+00,-0.38,-0.3
-8.94E+00,-0.36,-0.4
-8.94E+00,-0.38,-0.3
-8.94E+00,-0.38,-0.4
-8.94E+00,-0.34,-0.3
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.3
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.36,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.36,-0.32
-8.94E+00,-0.4,-0.42
-8.94E+00,-0.36,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.4,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.4,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.36,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.4,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.4,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.36,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.4,-0.42
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.4,-0.42
-8.94E+00,-0.4,-0.32
-8.94E+00,-0.4,-0.44
-8.94E+00,-0.38,-0.32
-8.94E+00,-0.4,-0.44
-8.94E+00,-0.4,-0.34
-8.94E+00,-0.4,-0.44
-8.94E+00,-0.4,-0.34
-8.94E+00,-0.38,-0.42
-8.94E+00,-0.38,-0.32
-8.93E+00,-0.38,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.38,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.4,-0.44
-8.93E+00,-0.4,-0.36
-8.93E+00,-0.42,-0.44
-8.93E+00,-0.38,-0.36
-8.93E+00,-0.4,-0.46
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.4,-0.34
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.4,-0.46
-8.93E+00,-0.42,-0.34
-8.93E+00,-0.4,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.4,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.42,-0.36
-8.93E+00,-0.42,-0.46
-8.93E+00,-0.44,-0.36
-8.93E+00,-0.42,-0.46
-8.92E+00,-0.42,-0.36
-8.92E+00,-0.42,-0.46
-8.92E+00,-0.42,-0.36
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.36
-8.92E+00,-0.42,-0.48
-8.92E+00,-0.42,-0.36
-8.92E+00,-0.44,-0.46
-8.92E+00,-0.42,-0.36
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.44,-0.36
-8.92E+00,-0.42,-0.46
-8.92E+00,-0.42,-0.38
-8.92E+00,-0.42,-0.48
-8.92E+00,-0.42,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.42,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.44,-0.36
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.42,-0.38
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.46,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.42,-0.48
-8.92E+00,-0.42,-0.38
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.46,-0.5
-8.92E+00,-0.46,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.46,-0.4
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.44,-0.48
-8.92E+00,-0.46,-0.4
-8.92E+00,-0.44,-0.5
-8.92E+00,-0.44,-0.38
-8.92E+00,-0.46,-0.48
-8.92E+00,-0.48,-0.4
-8.92E+00,-0.46,-0.5
-8.92E+00,-0.46,-0.38
-8.92E+00,-0.46,-0.5
-8.92E+00,-0.46,-0.38
-8.92E+00,-0.46,-0.5
-8.92E+00,-0.46,-0.4
-8.92E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.44,-0.5
-8.91E+00,-0.44,-0.4
-8.91E+00,-0.44,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.44,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.44,-0.4
-8.91E+00,-0.46,-0.52
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.46,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.48,-0.4
-8.91E+00,-0.46,-0.5
-8.91E+00,-0.48,-0.4
-8.91E+00,-0.48,-0.5
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.46,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.46,-0.42
-8.91E+00,-0.46,-0.52
-8.91E+00,-0.48,-0.4
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.46,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.46,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.4
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.46,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.5,-0.42
-8.91E+00,-0.46,-0.52
-8.91E+00,-0.48,-0.42
-8.91E+00,-0.5,-0.52
-8.91E+00,-0.46,-0.42
-8.91E+00,-0.48,-0.52
-8.91E+00,-0.48,-0.42
-8.90E+00,-0.48,-0.52
-8.90E+00,-0.48,-0.42
-8.90E+00,-0.48,-0.52
-8.90E+00,-0.52,-0.42
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.5,-0.42
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.48,-0.42
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.48,-0.42
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.48,-0.44
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.48,-0.42
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.48,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.48,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.52,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.52,-0.44
-8.90E+00,-0.52,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.52,-0.54
-8.90E+00,-0.52,-0.44
-8.90E+00,-0.48,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.52,-0.44
-8.90E+00,-0.52,-0.56
-8.90E+00,-0.52,-0.44
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.5,-0.54
-8.90E+00,-0.52,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.5,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.5,-0.46
-8.90E+00,-0.52,-0.56
-8.90E+00,-0.5,-0.44
-8.90E+00,-0.52,-0.56
-8.90E+00,-0.52,-0.46
-8.90E+00,-0.52,-0.56
-8.90E+00,-0.52,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.5,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.52,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.52,-0.46
-8.90E+00,-0.5,-0.56
-8.90E+00,-0.52,-0.46
-8.89E+00,-0.5,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.54,-0.56
-8.89E+00,-0.5,-0.46
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.5,-0.46
-8.89E+00,-0.52,-0.56
-8.89E+00,-0.5,-0.48
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.52,-0.46
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.56,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.56,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.56,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.56,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.52,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.52,-0.58
-8.89E+00,-0.56,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.54,-0.48
-8.89E+00,-0.54,-0.58
-8.89E+00,-0.56,-0.5
-8.89E+00,-0.54,-0.58
-8.88E+00,-0.54,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.54,-0.5
-8.88E+00,-0.58,-0.58
-8.88E+00,-0.54,-0.48
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.54,-0.48
-8.88E+00,-0.54,-0.6
-8.88E+00,-0.56,-0.48
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.54,-0.6
-8.88E+00,-0.58,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.58,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.54,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.6
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.62
-8.88E+00,-0.58,-0.5
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.5
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.56,-0.62
-8.88E+00,-0.58,-0.5
-8.88E+00,-0.56,-0.62
-8.88E+00,-0.56,-0.5
-8.88E+00,-0.56,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.58,-0.52
-8.88E+00,-0.58,-0.62
-8.88E+00,-0.6,-0.52
-8.88E+00,-0.6,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.6,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.58,-0.62
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.52
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.58,-0.52
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.58,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.62,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.62,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.62,-0.64
-8.87E+00,-0.6,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.62,-0.54
-8.87E+00,-0.6,-0.64
-8.87E+00,-0.58,-0.54
-8.87E+00,-0.62,-0.64
-8.87E+00,-0.6,-0.54
-8.86E+00,-0.58,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.6,-0.66
-8.86E+00,-0.6,-0.56
-8.86E+00,-0.62,-0.64
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.6,-0.64
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.6,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.62,-0.54
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.6,-0.66
-8.86E+00,-0.6,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.6,-0.56
-8.86E+00,-0.64,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.64,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.6,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.6,-0.66
-8.86E+00,-0.62,-0.56
-8.86E+00,-0.64,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.64,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.64,-0.66
-8.86E+00,-0.64,-0.56
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.64,-0.68
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.62,-0.68
-8.86E+00,-0.6,-0.58
-8.86E+00,-0.62,-0.66
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.64,-0.68
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.64,-0.68
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.64,-0.68
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.66,-0.68
-8.86E+00,-0.64,-0.58
-8.86E+00,-0.64,-0.68
-8.86E+00,-0.64,-0.58
-8.85E+00,-0.64,-0.68
-8.85E+00,-0.62,-0.58
-8.85E+00,-0.64,-0.68
-8.85E+00,-0.64,-0.58
-8.85E+00,-0.62,-0.68
-8.85E+00,-0.62,-0.58
-8.85E+00,-0.64,-0.68
