TIME,CH2,CH2 Peak Detect
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.64,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.64,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.68,-2.72
-4.60E+00,-2.68,-2.6
-4.60E+00,-2.72,-2.72
-4.60E+00,-2.64,-2.6
-4.60E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.64,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.76
-4.59E+00,-2.64,-2.6
-4.59E+00,-2.72,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.76
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.64,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.72,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.59E+00,-2.68,-2.72
-4.59E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.64,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.64,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.68,-2.72
-4.58E+00,-2.68,-2.6
-4.58E+00,-2.64,-2.72
-4.58E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.64,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.64,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.72,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.64,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.64,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.64,-2.72
-4.57E+00,-2.68,-2.6
-4.57E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.64,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.64,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.64,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.64,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.64,-2.72
-4.56E+00,-2.64,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.56E+00,-2.68,-2.6
-4.56E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.72,-2.56
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.68,-2.6
-4.55E+00,-2.64,-2.72
-4.55E+00,-2.64,-2.6
-4.55E+00,-2.68,-2.72
-4.55E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.64,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.68,-2.72
-4.54E+00,-2.68,-2.6
-4.54E+00,-2.64,-2.72
-4.54E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.53E+00,-2.64,-2.6
-4.53E+00,-2.68,-2.72
-4.53E+00,-2.68,-2.6
-4.53E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.68,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.68,-2.6
-4.52E+00,-2.64,-2.72
-4.52E+00,-2.64,-2.6
-4.52E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.56
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.6,-2.56
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.56
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.6,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.56
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.56
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.6,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.68,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.68,-2.72
-4.51E+00,-2.64,-2.6
-4.51E+00,-2.64,-2.72
-4.51E+00,-2.64,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.68,-2.56
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.68,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.68,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.6
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.6
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.64,-2.56
-4.50E+00,-2.64,-2.72
-4.50E+00,-2.68,-2.56
-4.50E+00,-2.68,-2.72
-4.50E+00,-2.64,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.6
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.64,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.6,-2.68
-4.49E+00,-2.64,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.6
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.6
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.68,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.6
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.68,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.68
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.68
-4.49E+00,-2.68,-2.56
-4.49E+00,-2.64,-2.72
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.68
-4.49E+00,-2.64,-2.56
-4.49E+00,-2.64,-2.68
-4.48E+00,-2.68,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.6,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.68,-2.56
-4.48E+00,-2.68,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.68,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.68,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.68,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.6,-2.56
-4.48E+00,-2.68,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.68
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.48E+00,-2.64,-2.56
-4.48E+00,-2.64,-2.72
-4.47E+00,-2.64,-2.56
