Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
23.440000534057617,0.03983823210000992,-10.794126510620117,0.07086420059204102,-0.20112891495227814
23.44499969482422,0.045912157744169235,-10.725447654724121,0.09829775989055634,-0.1888715773820877
23.450000762939453,0.06501300632953644,-10.671113967895508,0.08611276000738144,-0.1708061695098877
23.454999923706055,0.035567741841077805,-10.579307556152344,0.10058881342411041,-0.16047556698322296
23.459999084472656,0.03402446210384369,-10.51343822479248,0.09154311567544937,-0.15100714564323425
23.46500015258789,0.04139111936092377,-10.432857513427734,0.09492143243551254,-0.13770374655723572
23.469999313354492,0.04444357007741928,-10.369048118591309,0.07648445665836334,-0.11787689477205276
23.475000381469727,0.05133599415421486,-10.283917427062988,0.07517249882221222,-0.10176603496074677
23.479999542236328,0.03693046420812607,-10.205680847167969,0.10311251133680344,-0.08757266402244568
23.485000610351562,0.07573696970939636,-10.09186840057373,0.09873998910188675,-0.07337929308414459
23.489999771118164,0.06595148146152496,-9.970770835876465,0.11104349792003632,-0.05445170775055885
23.4950008392334,0.05901161581277847,-9.869168281555176,0.09046897292137146,-0.04025833308696747
23.5,0.04683789238333702,-9.78284740447998,0.08768758177757263,-0.02133074589073658
23.5049991607666,0.04352666065096855,-9.724348068237305,0.07718398422002792,0.002331054536625743
23.510000228881836,0.04246329888701439,-9.593525886535645,0.07304251939058304,0.014648664742708206
23.514999389648438,0.05236465111374855,-9.511604309082031,0.06167753040790558,0.03545665368437767
23.520000457763672,0.03751174360513687,-9.427653312683105,0.07701297849416733,0.04018159583210945
23.524999618530273,0.04976683109998703,-9.366305351257324,0.07520550489425659,0.05910918489098549
23.530000686645508,0.03315616771578789,-9.278366088867188,0.07764250785112381,0.07803677022457123
23.53499984741211,0.04469078779220581,-9.181083679199219,0.07756715267896652,0.09696435928344727
23.540000915527344,0.048359215259552,-9.121770858764648,0.055523984134197235,0.11404398828744888
23.545000076293945,0.0422237291932106,-9.046088218688965,0.030334150418639183,0.12062151730060577
23.549999237060547,0.03884153068065643,-8.973713874816895,0.006807625759392977,0.13481488823890686
23.55500030517578,0.03951534256339073,-8.907928466796875,0.04241277277469635,0.13770578801631927
23.559999465942383,0.03494548797607422,-8.827920913696289,0.029332980513572693,0.15190844237804413
23.565000534057617,0.03253685683012009,-8.726155281066895,0.007765444926917553,0.15373322367668152
23.56999969482422,0.05164201930165291,-8.669583320617676,0.006021605338901281,0.1661064475774765
23.575000762939453,0.028531618416309357,-8.60402774810791,0.0321274995803833,0.18212459981441498
23.579999923706055,0.024762028828263283,-8.528509140014648,0.026744067668914795,0.1915837675333023
23.584999084472656,0.020896965637803078,-8.471273422241211,-0.0027133007533848286,0.2057771384716034
23.59000015258789,0.014190983027219772,-8.375382423400879,0.008134692907333374,0.22290313243865967
23.594999313354492,0.037836987525224686,-8.324705123901367,0.010723808780312538,0.23237155377864838
23.600000381469727,0.014411339536309242,-8.28215503692627,0.00046239609946496785,0.23889809846878052
23.604999542236328,-0.004476209636777639,-8.246480941772461,0.03315630555152893,0.2530914545059204
23.610000610351562,0.007092125713825226,-8.177543640136719,0.01024579256772995,0.2749702036380768
23.614999771118164,0.006258142646402121,-8.11557388305664,-0.0017926651053130627,0.27201440930366516
23.6200008392334,0.021378062665462494,-8.103920936584473,0.007518285419791937,0.28620776534080505
23.625,0.022156760096549988,-8.05979061126709,-0.0005343965021893382,0.2938977777957916
23.6299991607666,0.015269633382558823,-8.01467514038086,0.025208812206983566,0.30336621403694153
23.635000228881836,0.019432885572314262,-8.003926277160645,0.02702821046113968,0.3098602890968323
23.639999389648438,0.014754030853509903,-7.917515277862549,0.03542926162481308,0.31283000111579895
23.645000457763672,0.03444262966513634,-7.873905181884766,0.032538700848817825,0.32229843735694885
23.649999618530273,-0.0019287761533632874,-7.866989612579346,0.048704516142606735,0.3335128426551819
23.655000686645508,0.008765974082052708,-7.838041305541992,0.05463893711566925,0.3364964425563812
23.65999984741211,0.02015629969537258,-7.810105323791504,0.05682897940278053,0.3412306606769562
23.665000915527344,0.024508148431777954,-7.809590816497803,0.044275518506765366,0.3476969599723816
23.670000076293945,0.0014118633698672056,-7.785788059234619,0.048279792070388794,0.35542866587638855
23.674999237060547,0.015185530297458172,-7.751608848571777,0.08449895679950714,0.3506944477558136
23.68000030517578,0.01548430509865284,-7.752829074859619,0.08876053243875504,0.3601628839969635
