Time (s),Voltage (mV),Voltage (V)
9.960000038146973,0.06541077792644501,0.6301831603050232
9.970000267028809,0.06541077792644501,0.6261538863182068
9.979999542236328,0.06541077792644501,0.6245421171188354
9.989999771118164,0.06520895659923553,0.6261538863182068
10,0.06488749384880066,0.6293773055076599
10.010000228881836,0.06535087525844574,0.6261538863182068
10.020000457763672,0.06541077792644501,0.6301831603050232
10.029999732971191,0.06541077792644501,0.6261538863182068
10.039999961853027,0.06541077792644501,0.6301831603050232
10.050000190734863,0.06541077792644501,0.6285714507102966
10.0600004196167,0.06587386131286621,0.6301831603050232
10.069999694824219,0.06573272496461868,0.6301831603050232
10.079999923706055,0.06541077792644501,0.6285714507102966
10.09000015258789,0.06541077792644501,0.6301831603050232
10.100000381469727,0.06541077792644501,0.6293773055076599
10.109999656677246,0.06561188399791718,0.6261538863182068
10.119999885559082,0.06573302298784256,0.6301831603050232
10.130000114440918,0.06567245721817017,0.6293773055076599
10.140000343322754,0.06567245721817017,0.6301831603050232
10.149999618530273,0.06541077792644501,0.6293773055076599
10.15999984741211,0.06541077792644501,0.6293773055076599
10.170000076293945,0.06541077792644501,0.6285714507102966
10.180000305175781,0.06541077792644501,0.6293773055076599
10.1899995803833,0.06541077792644501,0.6293773055076599
10.199999809265137,0.06541077792644501,0.6293773055076599
10.210000038146973,0.06541077792644501,0.6293773055076599
10.220000267028809,0.06541077792644501,0.6301831603050232
10.229999542236328,0.06541077792644501,0.6293773055076599
10.239999771118164,0.06541077792644501,0.6301831603050232
10.25,0.06541077792644501,0.6301831603050232
10.260000228881836,0.06541077792644501,0.6261538863182068
10.270000457763672,0.06567245721817017,0.6253480315208435
10.279999732971191,0.06541077792644501,0.6285714507102966
10.289999961853027,0.06541077792644501,0.6285714507102966
10.300000190734863,0.06541077792644501,0.6293773055076599
10.3100004196167,0.06541077792644501,0.6285714507102966
10.319999694824219,0.06541077792644501,0.6293773055076599
10.329999923706055,0.06567244976758957,0.6293773055076599
10.34000015258789,0.0658721849322319,0.6261538863182068
10.350000381469727,0.06547272205352783,0.6293773055076599
10.359999656677246,0.06567245721817017,0.6293773055076599
10.369999885559082,0.06567244976758957,0.6261538863182068
10.380000114440918,0.06567244976758957,0.6261538863182068
10.390000343322754,0.06541077792644501,0.6293773055076599
10.399999618530273,0.06541077792644501,0.6245421171188354
10.40999984741211,0.06541077792644501,0.6269597411155701
10.420000076293945,0.06541077792644501,0.6245421171188354
10.430000305175781,0.06567245721817017,0.6293773055076599
10.4399995803833,0.06541077792644501,0.6261538863182068
10.449999809265137,0.06541077792644501,0.6301831603050232
10.460000038146973,0.06541077792644501,0.6293773055076599
10.470000267028809,0.06541077792644501,0.6301831603050232
10.479999542236328,0.06541077792644501,0.6285714507102966
10.489999771118164,0.06541077792644501,0.6301831603050232
10.5,0.06541077792644501,0.6269597411155701
10.510000228881836,0.06541077792644501,0.6293773055076599
10.520000457763672,0.06541077792644501,0.6269597411155701
10.529999732971191,0.06541077792644501,0.6301831603050232
10.539999961853027,0.06541077792644501,0.6261538863182068
10.550000190734863,0.06541077792644501,0.6269597411155701
10.5600004196167,0.06560919433832169,0.6293773055076599
10.569999694824219,0.06547404080629349,0.6293773055076599
10.579999923706055,0.06541077792644501,0.6245421171188354
10.59000015258789,0.06541077792644501,0.6277655959129333
10.600000381469727,0.06541077792644501,0.6301831603050232
10.609999656677246,0.06541077792644501,0.6285714507102966
10.619999885559082,0.06541077792644501,0.6285714507102966
10.630000114440918,0.06541077792644501,0.6285714507102966
10.640000343322754,0.06541077792644501,0.6245421171188354
10.649999618530273,0.06541077792644501,0.6293773055076599
10.65999984741211,0.06541077792644501,0.6261538863182068
10.670000076293945,0.06521302461624146,0.6293773055076599
10.680000305175781,0.065346859395504,0.6269597411155701
10.6899995803833,0.06567245721817017,0.6261538863182068
10.699999809265137,0.06541077792644501,0.6261538863182068
10.710000038146973,0.06541077792644501,0.632600724697113
10.720000267028809,0.06521332263946533,0.6261538863182068
10.729999542236328,0.06534655392169952,0.6293773055076599
10.739999771118164,0.06567244976758957,0.6285714507102966
10.75,0.06521350145339966,0.6293773055076599
10.760000228881836,0.06560805439949036,0.6301831603050232
10.770000457763672,0.0652136281132698,0.6293773055076599
10.779999732971191,0.06528168171644211,0.6301831603050232
10.789999961853027,0.06547535955905914,0.6293773055076599
10.800000190734863,0.06541077792644501,0.6301831603050232
10.8100004196167,0.06541077792644501,0.6293773055076599
10.819999694824219,0.06541077792644501,0.6293773055076599
10.829999923706055,0.06541077792644501,0.6293773055076599
10.84000015258789,0.06521404534578323,0.6261538863182068
10.850000381469727,0.06534583866596222,0.6261538863182068
10.859999656677246,0.06541077792644501,0.6293773055076599
10.869999885559082,0.06541077792644501,0.6301831603050232
10.880000114440918,0.06541077792644501,0.6293773055076599
10.890000343322754,0.06541077792644501,0.6293773055076599
10.899999618530273,0.06514910608530045,0.6293773055076599
10.90999984741211,0.06541077792644501,0.6301831603050232
10.920000076293945,0.06521452218294144,0.6285714507102966
10.930000305175781,0.06534536182880402,0.6269597411155701
10.9399995803833,0.06541077792644501,0.6293773055076599
10.949999809265137,0.06541077792644501,0.6277655959129333
10.960000038146973,0.06541077792644501,0.6293773055076599
10.970000267028809,0.06541077792644501,0.6293773055076599
10.979999542236328,0.06541077792644501,0.6245421171188354
10.989999771118164,0.06541077792644501,0.6301831603050232
11,0.06541077792644501,0.6293773055076599
11.010000228881836,0.06541077792644501,0.6293773055076599
11.020000457763672,0.06541077792644501,0.6269597411155701
11.029999732971191,0.06541077792644501,0.6245421171188354
11.039999961853027,0.06567244976758957,0.6293773055076599
11.050000190734863,0.06541077792644501,0.6285714507102966
11.0600004196167,0.06560619920492172,0.6293773055076599
11.069999694824219,0.06547703593969345,0.6293773055076599
11.079999923706055,0.06541077792644501,0.6293773055076599
11.09000015258789,0.06567244976758957,0.6301831603050232
11.100000381469727,0.06541077792644501,0.6261538863182068
11.109999656677246,0.06541077792644501,0.6261538863182068
11.119999885559082,0.06541077792644501,0.6293773055076599
11.130000114440918,0.06541077792644501,0.6293773055076599
11.140000343322754,0.06541077792644501,0.6285714507102966
11.149999618530273,0.06541077792644501,0.6293773055076599
11.15999984741211,0.06541077792644501,0.6293773055076599
11.170000076293945,0.06541077792644501,0.6293773055076599
11.180000305175781,0.06541077792644501,0.6309890151023865
11.1899995803833,0.06541077792644501,0.6293773055076599
11.199999809265137,0.06541077792644501,0.6293773055076599
11.210000038146973,0.06541077792644501,0.6293773055076599
11.220000267028809,0.06541077792644501,0.6261538863182068
11.229999542236328,0.06541077792644501,0.6261538863182068
11.239999771118164,0.06541077792644501,0.6277655959129333
11.25,0.06541077792644501,0.6293773055076599
11.260000228881836,0.065216563642025,0.6293773055076599
11.270000457763672,0.06514916568994522,0.6285714507102966
11.279999732971191,0.06534326076507568,0.6277655959129333
11.289999961853027,0.06541077792644501,0.6301831603050232
11.300000190734863,0.0652168020606041,0.6301831603050232
11.3100004196167,0.06534308195114136,0.6261538863182068
11.319999694824219,0.06541077792644501,0.6301831603050232
11.329999923706055,0.06521698087453842,0.6301831603050232
11.34000015258789,0.06534290313720703,0.6261538863182068
11.350000381469727,0.06521710008382797,0.6293773055076599
11.359999656677246,0.06488749384880066,0.6269597411155701
11.369999885559082,0.06508105248212814,0.6277655959129333
11.380000114440918,0.06541077792644501,0.6293773055076599
11.390000343322754,0.06541077792644501,0.6301831603050232
11.399999618530273,0.06541077792644501,0.6309890151023865
11.40999984741211,0.06541077792644501,0.6301831603050232
11.420000076293945,0.06541077792644501,0.6301831603050232
11.430000305175781,0.06541077792644501,0.6277655959129333
11.4399995803833,0.06521763652563095,0.6261538863182068
11.449999809265137,0.06508056819438934,0.6277655959129333
11.460000038146973,0.0652177557349205,0.6293773055076599
11.470000267028809,0.06534212827682495,0.6269597411155701
11.479999542236328,0.06541077792644501,0.6309890151023865
11.489999771118164,0.06514910608530045,0.6309890151023865
11.5,0.06541077792644501,0.6301831603050232
11.510000228881836,0.06495638936758041,0.6277655959129333
11.520000457763672,0.06534182280302048,0.6309890151023865
11.529999732971191,0.06521818041801453,0.6301831603050232
11.539999961853027,0.06514916568994522,0.6261538863182068
11.550000190734863,0.06514916568994522,0.6301831603050232
11.5600004196167,0.06514916568994522,0.6309890151023865
11.569999694824219,0.0653415247797966,0.6301831603050232
11.579999923706055,0.0652184784412384,0.6301831603050232
11.59000015258789,0.06488749384880066,0.6277655959129333
11.600000381469727,0.06514916568994522,0.6285714507102966
11.609999656677246,0.06507961452007294,0.6301831603050232
11.619999885559082,0.06514910608530045,0.6293773055076599
11.630000114440918,0.06514910608530045,0.6269597411155701
11.640000343322754,0.06541077792644501,0.6261538863182068
11.649999618530273,0.06541077792644501,0.6301831603050232
11.65999984741211,0.06514910608530045,0.6293773055076599
11.670000076293945,0.06541077792644501,0.6269597411155701
11.680000305175781,0.06541077792644501,0.6261538863182068
11.6899995803833,0.06541077792644501,0.6293773055076599
11.699999809265137,0.06541077792644501,0.6293773055076599
11.710000038146973,0.06541077792644501,0.6261538863182068
11.720000267028809,0.06521932035684586,0.6285714507102966
11.729999542236328,0.06488749384880066,0.6261538863182068
11.739999771118164,0.06514916568994522,0.6293773055076599
11.75,0.06507877260446548,0.6293773055076599
11.760000228881836,0.06521955877542496,0.6285714507102966
11.770000457763672,0.06514916568994522,0.6285714507102966
11.779999732971191,0.06488749384880066,0.6261538863182068
11.789999961853027,0.06488749384880066,0.6277655959129333
11.800000190734863,0.06507847458124161,0.6253480315208435
11.8100004196167,0.06521985679864883,0.6293773055076599
11.819999694824219,0.06534002721309662,0.6269597411155701
11.829999923706055,0.06541077792644501,0.6293773055076599
11.84000015258789,0.06541077792644501,0.6301831603050232
11.850000381469727,0.06541077792644501,0.6293773055076599
11.859999656677246,0.06495848298072815,0.6293773055076599
11.869999885559082,0.06533972918987274,0.6301831603050232
11.880000114440918,0.0649586021900177,0.6293773055076599
11.890000343322754,0.06488749384880066,0.6293773055076599
11.899999618530273,0.06514916568994522,0.6301831603050232
11.90999984741211,0.06533949077129364,0.6285714507102966
11.920000076293945,0.06522051244974136,0.6261538863182068
11.930000305175781,0.06507769972085953,0.6293773055076599
11.9399995803833,0.06514910608530045,0.6245421171188354
11.949999809265137,0.06495901942253113,0.6293773055076599
11.960000038146973,0.06488749384880066,0.6277655959129333
11.970000267028809,0.06488749384880066,0.6261538863182068
11.979999542236328,0.06507740169763565,0.6285714507102966
11.989999771118164,0.06495926529169083,0.6293773055076599
12,0.06488749384880066,0.6277655959129333
12.010000228881836,0.06533889472484589,0.6293773055076599
12.020000457763672,0.06541077792644501,0.6293773055076599
12.029999732971191,0.06522117555141449,0.6285714507102966
12.039999961853027,0.0650770366191864,0.6261538863182068
12.050000190734863,0.06514910608530045,0.6293773055076599
12.0600004196167,0.06495968252420425,0.6269597411155701
12.069999694824219,0.06533852964639664,0.6293773055076599
12.079999923706055,0.06514910608530045,0.6301831603050232
12.09000015258789,0.06541077792644501,0.6277655959129333
12.100000381469727,0.06541077792644501,0.6293773055076599
12.109999656677246,0.06541077792644501,0.6293773055076599
12.119999885559082,0.06541077792644501,0.6261538863182068
12.130000114440918,0.06541077792644501,0.6293773055076599
12.140000343322754,0.06496015936136246,0.6261538863182068
12.149999618530273,0.06488749384880066,0.6277655959129333
12.15999984741211,0.06514916568994522,0.6293773055076599
12.170000076293945,0.06488749384880066,0.6245421171188354
12.180000305175781,0.06488749384880066,0.6285714507102966
12.1899995803833,0.06507614254951477,0.6293773055076599
12.199999809265137,0.06522219628095627,0.6301831603050232
12.210000038146973,0.06533769518136978,0.6269597411155701
12.220000267028809,0.06541077792644501,0.6269597411155701
12.229999542236328,0.06496070325374603,0.6293773055076599
12.239999771118164,0.06488749384880066,0.6285714507102966
12.25,0.06533744931221008,0.6261538863182068
12.260000228881836,0.06541077792644501,0.6293773055076599
12.270000457763672,0.06514910608530045,0.6261538863182068
12.279999732971191,0.06514910608530045,0.6245421171188354
12.289999961853027,0.06496106088161469,0.6293773055076599
12.300000190734863,0.06507547944784164,0.6293773055076599
12.3100004196167,0.06496118009090424,0.6277655959129333
12.319999694824219,0.06488749384880066,0.6261538863182068
12.329999923706055,0.06488749384880066,0.6261538863182068
12.34000015258789,0.06488749384880066,0.6285714507102966
12.350000381469727,0.06488749384880066,0.6293773055076599
12.359999656677246,0.06488749384880066,0.6285714507102966
12.369999885559082,0.06488749384880066,0.6285714507102966
12.380000114440918,0.06488749384880066,0.6285714507102966
12.390000343322754,0.06507494300603867,0.6285714507102966
12.399999618530273,0.06522338837385178,0.6285714507102966
12.40999984741211,0.06514916568994522,0.6253480315208435
12.420000076293945,0.06507476419210434,0.6285714507102966
12.430000305175781,0.0652235671877861,0.6285714507102966
12.4399995803833,0.06533631682395935,0.6285714507102966
12.449999809265137,0.06522368639707565,0.6253480315208435
12.460000038146973,0.06488749384880066,0.6277655959129333
12.470000267028809,0.06533613055944443,0.6285714507102966
12.479999542236328,0.06541077792644501,0.6285714507102966
12.489999771118164,0.06496226042509079,0.6285714507102966
12.5,0.06488749384880066,0.6285714507102966
12.510000228881836,0.06533589959144592,0.6277655959129333
12.520000457763672,0.06496243923902512,0.6285714507102966
12.529999732971191,0.06533577293157578,0.6285714507102966
12.539999961853027,0.06541077792644501,0.6293773055076599
12.550000190734863,0.065224289894104,0.6285714507102966
12.5600004196167,0.06507392227649689,0.6285714507102966
12.569999694824219,0.06496273726224899,0.6285714507102966
12.579999923706055,0.0653354749083519,0.6293773055076599
12.59000015258789,0.06514910608530045,0.6237362623214722
12.600000381469727,0.06541077792644501,0.6293773055076599
12.609999656677246,0.06541077792644501,0.6301831603050232
12.619999885559082,0.06514910608530045,0.6269597411155701
12.630000114440918,0.06541077792644501,0.6253480315208435
12.640000343322754,0.06541077792644501,0.6245421171188354
12.649999618530273,0.06514910608530045,0.6285714507102966
12.65999984741211,0.06496327370405197,0.6293773055076599
12.670000076293945,0.06533493846654892,0.6293773055076599
12.680000305175781,0.06522506475448608,0.6285714507102966
12.6899995803833,0.06488749384880066,0.6293773055076599
12.699999809265137,0.06514916568994522,0.6285714507102966
12.710000038146973,0.06533470004796982,0.6293773055076599
12.720000267028809,0.06541077792644501,0.6293773055076599
12.729999542236328,0.06514910608530045,0.6293773055076599
12.739999771118164,0.06541077792644501,0.632600724697113
12.75,0.06496381759643555,0.6293773055076599
12.760000228881836,0.06533439457416534,0.6253480315208435
12.770000457763672,0.06541077792644501,0.6293773055076599
12.779999732971191,0.06541077792644501,0.6293773055076599
12.789999961853027,0.06541077792644501,0.6293773055076599
12.800000190734863,0.06541077792644501,0.6269597411155701
12.8100004196167,0.06541077792644501,0.6253480315208435
12.819999694824219,0.06541077792644501,0.6285714507102966
12.829999923706055,0.06514910608530045,0.6285714507102966
12.84000015258789,0.06496435403823853,0.6285714507102966
12.850000381469727,0.06488749384880066,0.6285714507102966
12.859999656677246,0.06533379852771759,0.6293773055076599
12.869999885559082,0.06522620469331741,0.6221245527267456
12.880000114440918,0.06507200747728348,0.6293773055076599
12.890000343322754,0.06541077792644501,0.6293773055076599
12.899999618530273,0.06522638350725174,0.6261538863182068
12.90999984741211,0.06514916568994522,0.6293773055076599
12.920000076293945,0.06514916568994522,0.6245421171188354
12.930000305175781,0.06533338129520416,0.6293773055076599
12.9399995803833,0.06541077792644501,0.6293773055076599
12.949999809265137,0.06541077792644501,0.6293773055076599
12.960000038146973,0.06496506929397583,0.6293773055076599
12.970000267028809,0.0650714635848999,0.6293773055076599
12.979999542236328,0.06541077792644501,0.6293773055076599
12.989999771118164,0.06541077792644501,0.6293773055076599
13,0.06522698700428009,0.6293773055076599
13.010000228881836,0.06533290445804596,0.6293773055076599
13.020000457763672,0.06496543437242508,0.6293773055076599
13.029999732971191,0.06514916568994522,0.6293773055076599
13.039999961853027,0.06533271819353104,0.6293773055076599
13.050000190734863,0.06522728502750397,0.6309890151023865
13.0600004196167,0.06533259898424149,0.6261538863182068
13.069999694824219,0.06541077792644501,0.6293773055076599
13.079999923706055,0.06541077792644501,0.6253480315208435
13.09000015258789,0.06541077792644501,0.6293773055076599
13.100000381469727,0.06541077792644501,0.6293773055076599
13.109999656677246,0.06514910608530045,0.6277655959129333
13.119999885559082,0.06541077792644501,0.6293773055076599
13.130000114440918,0.06522776186466217,0.6253480315208435
13.140000343322754,0.08664661645889282,0.9501098990440369
13.149999618530273,0.0950806587934494,0.9501098990440369
13.15999984741211,0.095238097012043,0.9501098990440369
13.170000076293945,0.095238097012043,0.947692334651947
13.180000305175781,0.095238097012043,0.9501098990440369
13.1899995803833,0.095238097012043,0.947692334651947
13.199999809265137,0.095238097012043,0.9501098990440369
13.210000038146973,0.09542063623666763,0.947692334651947
13.220000267028809,0.09576138108968735,0.9444689154624939
13.229999542236328,0.09557896107435226,0.9436630010604858
13.239999771118164,0.09542044997215271,0.9493040442466736
13.25,0.09531741589307785,0.9501098990440369
13.260000228881836,0.09542033076286316,0.9501098990440369
13.270000457763672,0.09549970924854279,0.9501098990440369
13.279999732971191,0.09531759470701218,0.9501098990440369
13.289999961853027,0.09542015194892883,0.9501098990440369
13.300000190734863,0.09531771391630173,0.9509157538414001
13.3100004196167,0.09549976885318756,0.9501098990440369
13.319999694824219,0.095238097012043,0.9501098990440369
13.329999923706055,0.095238097012043,0.9501098990440369
13.34000015258789,0.09541985392570496,0.9501098990440369
13.350000381469727,0.09513631463050842,0.9501098990440369
13.359999656677246,0.09515812247991562,0.9428571462631226
13.369999885559082,0.095238097012043,0.9501098990440369
13.380000114440918,0.09549976885318756,0.9501098990440369
13.390000343322754,0.09497641772031784,0.9501098990440369
13.399999618530273,0.09497641772031784,0.9501098990440369
13.40999984741211,0.095238097012043,0.9501098990440369
13.420000076293945,0.095238097012043,0.9468864798545837
13.430000305175781,0.095238097012043,0.9501098990440369
13.4399995803833,0.095238097012043,0.9501098990440369
13.449999809265137,0.09541919827461243,0.9484981894493103
13.460000038146973,0.09549970924854279,0.9501098990440369
13.470000267028809,0.09549970924854279,0.9501098990440369
13.479999542236328,0.09531878679990768,0.9501098990440369
13.489999771118164,0.095238097012043,0.9509157538414001
13.5,0.09549976885318756,0.9444689154624939
13.510000228881836,0.095238097012043,0.9501098990440369
13.520000457763672,0.095238097012043,0.9468864798545837
13.529999732971191,0.09541871398687363,0.9501098990440369
13.539999961853027,0.09531915187835693,0.9428571462631226
13.550000190734863,0.095238097012043,0.9501098990440369
13.5600004196167,0.095238097012043,0.9501098990440369
13.569999694824219,0.09541847556829453,0.9460806250572205
13.579999923706055,0.09531939029693604,0.9444689154624939
13.59000015258789,0.09568002820014954,0.9436630010604858
13.600000381469727,0.09558118134737015,0.947692334651947
13.609999656677246,0.09549976885318756,0.9501098990440369
13.619999885559082,0.095238097012043,0.9428571462631226
13.630000114440918,0.09549976885318756,0.9501098990440369
13.640000343322754,0.095238097012043,0.9501098990440369
13.649999618530273,0.095238097012043,0.9501098990440369
13.65999984741211,0.09567960351705551,0.9509157538414001
13.670000076293945,0.09576138108968735,0.9493040442466736
13.680000305175781,0.09576138108968735,0.9452747702598572
13.6899995803833,0.09558171778917313,0.9501098990440369
13.699999809265137,0.09567936509847641,0.9501098990440369
13.710000038146973,0.09576138108968735,0.9501098990440369
13.720000267028809,0.09558189660310745,0.9460806250572205
13.729999542236328,0.09541751444339752,0.9501098990440369
13.739999771118164,0.09532034397125244,0.9501098990440369
13.75,0.09567906707525253,0.9509157538414001
13.760000228881836,0.09576138108968735,0.9501098990440369
13.770000457763672,0.09576138108968735,0.9493040442466736
13.779999732971191,0.09576138108968735,0.9501098990440369
13.789999961853027,0.09576138108968735,0.9493040442466736
13.800000190734863,0.09558238089084625,0.9444689154624939
13.8100004196167,0.095238097012043,0.9428571462631226
13.819999694824219,0.0956786498427391,0.9501098990440369
13.829999923706055,0.09549970924854279,0.9501098990440369
13.84000015258789,0.09576138108968735,0.9460806250572205
13.850000381469727,0.09576138108968735,0.9501098990440369
13.859999656677246,0.09549970924854279,0.9501098990440369
13.869999885559082,0.09558279812335968,0.9501098990440369
13.880000114440918,0.09549976885318756,0.9501098990440369
13.890000343322754,0.095238097012043,0.9501098990440369
13.899999618530273,0.0956781730055809,0.9501098990440369
13.90999984741211,0.09532136470079422,0.9501098990440369
13.920000076293945,0.095238097012043,0.9501098990440369
13.930000305175781,0.095238097012043,0.9501098990440369
13.9399995803833,0.0956779271364212,0.9501098990440369
13.949999809265137,0.09549970924854279,0.9501098990440369
13.960000038146973,0.0953216627240181,0.9501098990440369
13.970000267028809,0.095238097012043,0.9501098990440369
13.979999542236328,0.095238097012043,0.9501098990440369
13.989999771118164,0.09541595727205276,0.9501098990440369
14,0.09558358043432236,0.9501098990440369
14.010000228881836,0.095238097012043,0.9501098990440369
14.020000457763672,0.09549976885318756,0.9501098990440369
14.029999732971191,0.09541572630405426,0.9501098990440369
14.039999961853027,0.09558381885290146,0.9501098990440369
14.050000190734863,0.09541559964418411,0.947692334651947
14.0600004196167,0.09549970924854279,0.947692334651947
14.069999694824219,0.09549970924854279,0.9493040442466736
14.079999923706055,0.095322385430336,0.9501098990440369
14.09000015258789,0.095238097012043,0.9436630010604858
14.100000381469727,0.095238097012043,0.9501098990440369
14.109999656677246,0.09549976885318756,0.9501098990440369
14.119999885559082,0.09549976885318756,0.9501098990440369
14.130000114440918,0.09541511535644531,0.9501098990440369
14.140000343322754,0.09532274305820465,0.9493040442466736
14.149999618530273,0.09549976885318756,0.9501098990440369
14.15999984741211,0.09541494399309158,0.9501098990440369
14.170000076293945,0.09558459371328354,0.9501098990440369
14.180000305175781,0.09541481733322144,0.947692334651947
14.1899995803833,0.09576138108968735,0.947692334651947
14.199999809265137,0.0953231081366539,0.9501098990440369
14.210000038146973,0.095238097012043,0.9501098990440369
14.220000267028809,0.09549976885318756,0.9501098990440369
14.229999542236328,0.09549976885318756,0.9501098990440369
14.239999771118164,0.09549976885318756,0.9501098990440369
14.25,0.095238097012043,0.9501098990440369
14.260000228881836,0.095238097012043,0.947692334651947
14.270000457763672,0.095238097012043,0.9501098990440369
14.279999732971191,0.095238097012043,0.9501098990440369
14.289999961853027,0.095238097012043,0.9501098990440369
14.300000190734863,0.095238097012043,0.9501098990440369
14.3100004196167,0.09541404247283936,0.9501098990440369
14.319999694824219,0.0953238233923912,0.9509157538414001
14.329999923706055,0.095238097012043,0.9501098990440369
14.34000015258789,0.09506232291460037,0.9452747702598572
14.350000381469727,0.09515219181776047,0.9501098990440369
14.359999656677246,0.095238097012043,0.9501098990440369
14.369999885559082,0.0954136848449707,0.9501098990440369
14.380000114440918,0.09532418102025986,0.9509157538414001
14.390000343322754,0.095238097012043,0.9501098990440369
14.399999618530273,0.09497641772031784,0.9501098990440369
14.40999984741211,0.0950627475976944,0.9452747702598572
14.420000076293945,0.09515176713466644,0.9501098990440369
14.430000305175781,0.09497641772031784,0.9509157538414001
14.4399995803833,0.095238097012043,0.9436630010604858
14.449999809265137,0.09549976885318756,0.9493040442466736
14.460000038146973,0.095238097012043,0.9452747702598572
14.470000267028809,0.095238097012043,0.9509157538414001
14.479999542236328,0.095238097012043,0.9436630010604858
14.489999771118164,0.095238097012043,0.9460806250572205
14.5,0.09506329149007797,0.947692334651947
14.510000228881836,0.09515123069286346,0.9452747702598572
14.520000457763672,0.095238097012043,0.9509157538414001
14.529999732971191,0.095238097012043,0.9436630010604858
14.539999961853027,0.095238097012043,0.9444689154624939
14.550000190734863,0.095238097012043,0.9509157538414001
14.5600004196167,0.095238097012043,0.9452747702598572
14.569999694824219,0.095238097012043,0.9509157538414001
14.579999923706055,0.095238097012043,0.9436630010604858
14.59000015258789,0.09541236609220505,0.9436630010604858
14.600000381469727,0.09532549977302551,0.9509157538414001
14.609999656677246,0.095238097012043,0.9509157538414001
14.619999885559082,0.095238097012043,0.9509157538414001
14.630000114440918,0.09541212022304535,0.9436630010604858
14.640000343322754,0.09532573819160461,0.9436630010604858
14.649999618530273,0.095238097012043,0.9517216086387634
14.65999984741211,0.095238097012043,0.9509157538414001
14.670000076293945,0.095238097012043,0.9436630010604858
14.680000305175781,0.095238097012043,0.9509157538414001
14.6899995803833,0.09549976885318756,0.9452747702598572
14.699999809265137,0.09567337483167648,0.9468864798545837
14.710000038146973,0.0955878272652626,0.9517216086387634
14.720000267028809,0.095238097012043,0.9509157538414001
14.729999542236328,0.0954115241765976,0.9509157538414001
14.739999771118164,0.09549970924854279,0.947692334651947
14.75,0.09532640129327774,0.9444689154624939
14.760000228881836,0.0952380895614624,0.947692334651947
14.770000457763672,0.0954112857580185,0.9509157538414001
14.779999732971191,0.09558825194835663,0.9436630010604858
14.789999961853027,0.095238097012043,0.9484981894493103
14.800000190734863,0.095238097012043,0.9509157538414001
14.8100004196167,0.09549976885318756,0.9468864798545837
14.819999694824219,0.095238097012043,0.9468864798545837
14.829999923706055,0.09541092813014984,0.9436630010604858
14.84000015258789,0.09549970924854279,0.9493040442466736
14.850000381469727,0.09549970924854279,0.9509157538414001
14.859999656677246,0.09549970179796219,0.9444689154624939
14.869999885559082,0.09549970924854279,0.9509157538414001
14.880000114440918,0.09558884799480438,0.9517216086387634
14.890000343322754,0.095238097012043,0.9436630010604858
14.899999618530273,0.09549976885318756,0.9501098990440369
14.90999984741211,0.095238097012043,0.9509157538414001
14.920000076293945,0.095238097012043,0.9517216086387634
14.930000305175781,0.095238097012043,0.9452747702598572
14.9399995803833,0.09541026502847672,0.9484981894493103
14.949999809265137,0.09558926522731781,0.9509157538414001
14.960000038146973,0.09541014581918716,0.9501098990440369
14.970000267028809,0.09558938443660736,0.9509157538414001
14.979999542236328,0.095238097012043,0.947692334651947
14.989999771118164,0.0956716388463974,0.9468864798545837
15,0.09558956325054169,0.9509157538414001
15.010000228881836,0.09549976885318756,0.9509157538414001
15.020000457763672,0.095238097012043,0.9509157538414001
15.029999732971191,0.095238097012043,0.9509157538414001
15.039999961853027,0.095238097012043,0.9509157538414001
15.050000190734863,0.095238097012043,0.9509157538414001
15.0600004196167,0.095238097012043,0.9517216086387634
15.069999694824219,0.095238097012043,0.9509157538414001
15.079999923706055,0.095238097012043,0.9509157538414001
15.09000015258789,0.095238097012043,0.9444689154624939
15.100000381469727,0.09506687521934509,0.9509157538414001
15.109999656677246,0.09514763206243515,0.9509157538414001
15.119999885559082,0.095238097012043,0.9509157538414001
15.130000114440918,0.09506706148386002,0.9517216086387634
15.140000343322754,0.09514745324850082,0.947692334651947
15.149999618530273,0.09506718069314957,0.9509157538414001
15.15999984741211,0.09471480548381805,0.9509157538414001
15.170000076293945,0.09471480548381805,0.9452747702598572
15.180000305175781,0.09497648477554321,0.9436630010604858
15.1899995803833,0.09488548338413239,0.9509157538414001
15.199999809265137,0.095238097012043,0.947692334651947
15.210000038146973,0.095238097012043,0.9509157538414001
15.220000267028809,0.095238097012043,0.9517216086387634
15.229999542236328,0.09497642517089844,0.9509157538414001
15.239999771118164,0.095238097012043,0.9517216086387634
15.25,0.095238097012043,0.947692334651947
15.260000228881836,0.095238097012043,0.947692334651947
15.270000457763672,0.09506790339946747,0.9509157538414001
15.279999732971191,0.09531675279140472,0.9501098990440369
15.289999961853027,0.0953296348452568,0.9509157538414001
15.300000190734863,0.095238097012043,0.9468864798545837
15.3100004196167,0.0952380895614624,0.9509157538414001
15.319999694824219,0.09497641772031784,0.9509157538414001
15.329999923706055,0.09497642517089844,0.9509157538414001
15.34000015258789,0.095238097012043,0.9468864798545837
15.350000381469727,0.095238097012043,0.9509157538414001
15.359999656677246,0.095238097012043,0.9509157538414001
15.369999885559082,0.09549976885318756,0.9436630010604858
15.380000114440918,0.095238097012043,0.9509157538414001
15.390000343322754,0.095238097012043,0.9501098990440369
15.399999618530273,0.095238097012043,0.9509157538414001
