Time (s),Voltage (mV),Voltage (V),Voltage (V)
4.369999885559082,0.002616431098431349,0.30864468216896057,0
4.380000114440918,0.002616431098431349,0.30864468216896057,0
4.389999866485596,0.002616431098431349,0.30864468216896057,0
4.400000095367432,0.002616431098431349,0.30864468216896057,0
4.409999847412109,0.0023547878954559565,0.307032972574234,0
4.420000076293945,0.002616431098431349,0.3078388273715973,0
4.429999828338623,0.0023547878954559565,0.30864468216896057,0
4.440000057220459,0.002616431098431349,0.30864468216896057,0
4.449999809265137,0.002616431098431349,0.3062271177768707,0
4.460000038146973,0.002878074301406741,0.30864468216896057,0
4.46999979019165,0.002878074301406741,0.307032972574234,0
4.480000019073486,0.002878074301406741,0.30864468216896057,0
4.489999771118164,0.002616431098431349,0.30945056676864624,0
4.5,0.002616431098431349,0.30864468216896057,0
4.510000228881836,0.002878074301406741,0.30864468216896057,0
4.519999980926514,0.0031397175043821335,0.3078388273715973,0
4.53000020980835,0.002878074301406741,0.30864468216896057,0
4.539999961853027,0.002616431098431349,0.30864468216896057,0
4.550000190734863,0.002878074301406741,0.30864468216896057,0
4.559999942779541,0.0031397175043821335,0.30864468216896057,0
4.570000171661377,0.002616431098431349,0.30864468216896057,0
4.579999923706055,0.0031397175043821335,0.30864468216896057,0
4.590000152587891,0.002878074301406741,0.30864468216896057,0
4.599999904632568,0.002878074301406741,0.30864468216896057,0
4.610000133514404,0.002878074301406741,0.30864468216896057,0
4.619999885559082,0.0031397175043821335,0.30945056676864624,0
4.630000114440918,0.002616431098431349,0.3062271177768707,0
4.639999866485596,0.0031397175043821335,0.30864468216896057,0
4.650000095367432,0.0031397175043821335,0.30864468216896057,0
4.659999847412109,0.0031397175043821335,0.30864468216896057,0
4.670000076293945,0.002616431098431349,0.30864468216896057,0
4.679999828338623,0.002616431098431349,0.30864468216896057,0
4.690000057220459,0.002878074301406741,0.30864468216896057,0
4.699999809265137,0.0031397175043821335,0.30864468216896057,0
4.710000038146973,0.002616431098431349,0.30864468216896057,0
4.71999979019165,0.002878074301406741,0.307032972574234,0
4.730000019073486,0.0031397175043821335,0.30864468216896057,0
4.739999771118164,0.002878074301406741,0.30864468216896057,0
4.75,0.0031397175043821335,0.30864468216896057,0
4.760000228881836,0.002878074301406741,0.3078388273715973,0
4.769999980926514,0.002878074301406741,0.30864468216896057,0
4.78000020980835,0.002878074301406741,0.30864468216896057,0
4.789999961853027,0.0031397175043821335,0.30864468216896057,0
4.800000190734863,0.0031397175043821335,0.30542126297950745,0
4.809999942779541,0.0031397175043821335,0.307032972574234,0
4.820000171661377,0.0031397175043821335,0.30542126297950745,0
4.829999923706055,0.002878074301406741,0.30864468216896057,0
4.840000152587891,0.0031397175043821335,0.30864468216896057,0
4.849999904632568,0.002878074301406741,0.30864468216896057,0
4.860000133514404,0.002878074301406741,0.30864468216896057,0
4.869999885559082,0.0031397175043821335,0.30864468216896057,0
4.880000114440918,0.002878074301406741,0.30864468216896057,0
4.889999866485596,0.002878074301406741,0.30864468216896057,0
4.900000095367432,0.002878074301406741,0.30864468216896057,0
4.909999847412109,0.002616431098431349,0.307032972574234,0
4.920000076293945,0.0031397175043821335,0.307032972574234,0
4.929999828338623,0.002616431098431349,0.30864468216896057,0
4.940000057220459,0.002878074301406741,0.307032972574234,0
4.949999809265137,0.002878074301406741,0.307032972574234,0
4.960000038146973,0.002878074301406741,0.30864468216896057,0
4.96999979019165,0.002878074301406741,0.307032972574234,0
4.980000019073486,0.002878074301406741,0.30864468216896057,0
4.989999771118164,0.002616431098431349,0.30864468216896057,0
5,0.002616431098431349,0.30864468216896057,0
5.010000228881836,0.002616431098431349,0.30945056676864624,0
5.019999980926514,0.002616431098431349,0.30864468216896057,0
5.03000020980835,0.002616431098431349,0.307032972574234,0
5.039999961853027,0.002616431098431349,0.30864468216896057,0
5.050000190734863,0.002616431098431349,0.307032972574234,0
5.059999942779541,0.002616431098431349,0.30864468216896057,0
5.070000171661377,0.002616431098431349,0.30945056676864624,0
5.079999923706055,0.0031397175043821335,0.30864468216896057,0
5.090000152587891,0.002878074301406741,0.30864468216896057,0
5.099999904632568,0.002616431098431349,0.30945056676864624,0
5.110000133514404,0.002616431098431349,0.30864468216896057,0
5.119999885559082,0.002616431098431349,0.30864468216896057,0
5.130000114440918,0.002878074301406741,0.30864468216896057,0
5.139999866485596,0.002616431098431349,0.30945056676864624,0
5.150000095367432,0.002878074301406741,0.307032972574234,0
5.159999847412109,0.002616431098431349,0.30864468216896057,0
5.170000076293945,0.002616431098431349,0.30945056676864624,0
5.179999828338623,0.002616431098431349,0.30864468216896057,0
5.190000057220459,0.002616431098431349,0.30864468216896057,0
5.199999809265137,0.0031397175043821335,0.3078388273715973,0
5.210000038146973,0.002616431098431349,0.307032972574234,0
5.21999979019165,0.0023547878954559565,0.30864468216896057,0
5.230000019073486,0.002616431098431349,0.30945056676864624,0
5.239999771118164,0.002616431098431349,0.30864468216896057,0
5.25,0.002616431098431349,0.307032972574234,0
5.260000228881836,0.002616431098431349,0.307032972574234,0
5.269999980926514,0.002616431098431349,0.30864468216896057,0
5.28000020980835,0.002616431098431349,0.30864468216896057,0
5.289999961853027,0.002878074301406741,0.30864468216896057,0
5.300000190734863,0.002878074301406741,0.30864468216896057,0
5.309999942779541,0.002878074301406741,0.30864468216896057,0
5.320000171661377,0.0031397175043821335,0.307032972574234,0
5.329999923706055,0.002616431098431349,0.30945056676864624,0
5.340000152587891,0.002616431098431349,0.3038095235824585,0
5.349999904632568,0.002616431098431349,0.30945056676864624,0
5.360000133514404,0.002616431098431349,0.30864468216896057,0
5.369999885559082,0.002616431098431349,0.30945056676864624,0
5.380000114440918,0.002616431098431349,0.30864468216896057,0
5.389999866485596,0.0031397175043821335,0.307032972574234,0
5.400000095367432,0.0031397175043821335,0.307032972574234,0
5.409999847412109,0.0031397175043821335,0.30945056676864624,0
5.420000076293945,0.002878074301406741,0.307032972574234,0
5.429999828338623,0.0031397175043821335,0.30945056676864624,0
5.440000057220459,0.002878074301406741,0.30864468216896057,0
5.449999809265137,0.002878074301406741,0.30864468216896057,0
5.460000038146973,0.0031397175043821335,0.30864468216896057,0
5.46999979019165,0.0031397175043821335,0.30864468216896057,0
5.480000019073486,0.002878074301406741,0.30864468216896057,0
5.489999771118164,0.0031397175043821335,0.30864468216896057,0
5.5,0.002878074301406741,0.30864468216896057,0
5.510000228881836,0.002878074301406741,0.3078388273715973,0
5.519999980926514,0.0031397175043821335,0.30864468216896057,0
5.53000020980835,0.003401360474526882,0.30864468216896057,0
5.539999961853027,0.0031397175043821335,0.30864468216896057,0
5.550000190734863,0.0031397175043821335,0.30945056676864624,0
5.559999942779541,0.002878074301406741,0.30945056676864624,0
5.570000171661377,0.0031397175043821335,0.307032972574234,0
5.579999923706055,0.0031397175043821335,0.30139195919036865,0
5.590000152587891,0.0031397175043821335,0.30864468216896057,0
5.599999904632568,0.002878074301406741,0.30139195919036865,0
5.610000133514404,0.0031397175043821335,0.307032972574234,0
5.619999885559082,0.0031397175043821335,0.30864468216896057,0
5.630000114440918,0.0031397175043821335,0.3038095235824585,0
5.639999866485596,0.0031397175043821335,0.3078388273715973,0
5.650000095367432,0.0031397175043821335,0.30864468216896057,0
5.659999847412109,0.0031397175043821335,0.30864468216896057,0
5.670000076293945,0.0031397175043821335,0.30945056676864624,0
5.679999828338623,0.003401360474526882,0.30945056676864624,0
5.690000057220459,0.002878074301406741,0.30945056676864624,0
5.699999809265137,0.0031397175043821335,0.307032972574234,0
