Time (s),Fᵧ (N),rᵧ (m)
5.289999961853027,-1.1700122356414795,0.0674000009894371
5.300000190734863,-1.1794782876968384,0.06780000030994415
5.309999942779541,-1.1794782876968384,0.0682000070810318
5.320000171661377,-1.1889444589614868,0.06860000640153885
5.329999923706055,-1.1889444589614868,0.0689999982714653
5.340000152587891,-1.1889444589614868,0.06939999759197235
5.349999904632568,-1.1889444589614868,0.06980000436306
5.360000133514404,-1.1984105110168457,0.07020000368356705
5.369999885559082,-1.2078766822814941,0.0706000030040741
5.380000114440918,-1.2078766822814941,0.07100000232458115
5.389999866485596,-1.2268089056015015,0.0714000016450882
5.400000095367432,-1.2268089056015015,0.07180000841617584
5.409999847412109,-1.2268089056015015,0.0722000002861023
5.420000076293945,-1.2268089056015015,0.07279999554157257
5.429999828338623,-1.2362749576568604,0.07320000231266022
5.440000057220459,-1.2362749576568604,0.07380000501871109
5.449999809265137,-1.2552071809768677,0.07419999688863754
5.460000038146973,-1.2552071809768677,0.07460000365972519
5.46999979019165,-1.2646733522415161,0.07500000298023224
5.480000019073486,-1.2646733522415161,0.07540000230073929
5.489999771118164,-1.274139404296875,0.07580000162124634
5.5,-1.2836055755615234,0.07619999349117279
5.510000228881836,-1.2836055755615234,0.07660000026226044
5.519999980926514,-1.2836055755615234,0.07699999958276749
5.53000020980835,-1.2836055755615234,0.07740000635385513
5.539999961853027,-1.3025377988815308,0.07779999822378159
5.550000190734863,-1.3120038509368896,0.07819999754428864
5.559999942779541,-1.321470022201538,0.07860000431537628
5.570000171661377,-1.3025377988815308,0.07899999618530273
5.579999923706055,-1.321470022201538,0.07940000295639038
5.590000152587891,-1.330936074256897,0.07980000227689743
5.599999904632568,-1.330936074256897,0.08020000159740448
5.610000133514404,-1.3404022455215454,0.08079999685287476
5.619999885559082,-1.330936074256897,0.0812000036239624
5.630000114440918,-1.3498682975769043,0.08179999887943268
5.639999866485596,-1.3404022455215454,0.08220000565052032
5.650000095367432,-1.3593344688415527,0.08260000497102737
5.659999847412109,-1.3593344688415527,0.08299999684095383
5.670000076293945,-1.37826669216156,0.08339999616146088
5.679999828338623,-1.37826669216156,0.08380000293254852
5.690000057220459,-1.3688005208969116,0.08420000225305557
5.699999809265137,-1.37826669216156,0.08479999750852585
5.710000038146973,-1.387732744216919,0.0851999968290329
5.71999979019165,-1.3971989154815674,0.08580000698566437
5.730000019073486,-1.4161311388015747,0.08619999885559082
5.739999771118164,-1.4066649675369263,0.08660000562667847
5.75,-1.4161311388015747,0.0868000015616417
5.760000228881836,-1.4161311388015747,0.08720000088214874
5.769999980926514,-1.4161311388015747,0.08739999681711197
5.78000020980835,-1.435063362121582,0.08780000358819962
5.789999961853027,-1.435063362121582,0.08819999545812607
5.800000190734863,-1.444529414176941,0.08879999816417694
5.809999942779541,-1.444529414176941,0.08920000493526459
5.820000171661377,-1.4539955854415894,0.08980000019073486
5.829999923706055,-1.4539955854415894,0.09019999206066132
5.840000152587891,-1.4539955854415894,0.09059999883174896
5.849999904632568,-1.4634616374969482,0.09079999476671219
5.860000133514404,-1.4729278087615967,0.09120000153779984
5.869999885559082,-1.4729278087615967,0.09160000085830688
5.880000114440918,-1.4823938608169556,0.09199999272823334
5.889999866485596,-1.4823938608169556,0.09239999949932098
5.900000095367432,-1.501326084136963,0.09299999475479126
5.909999847412109,-1.501326084136963,0.0934000015258789
5.920000076293945,-1.501326084136963,0.09380000084638596
5.929999828338623,-1.5107922554016113,0.094200000166893
5.940000057220459,-1.5202583074569702,0.09459999948740005
5.949999809265137,-1.5202583074569702,0.09499999135732651
5.960000038146973,-1.5297244787216187,0.09539999812841415
5.96999979019165,-1.5297244787216187,0.0958000048995018
5.980000019073486,-1.5297244787216187,0.09620000422000885
5.989999771118164,-1.548656702041626,0.09679999947547913
6,-1.548656702041626,0.09719999879598618
6.010000228881836,-1.548656702041626,0.09759999811649323
6.019999980926514,-1.5581227540969849,0.09779999405145645
6.03000020980835,-1.5770549774169922,0.09799999743700027
6.039999961853027,-1.5770549774169922,0.0982000008225441
6.050000190734863,-1.5770549774169922,0.09840000420808792
6.059999942779541,-1.5675889253616333,0.09879999607801437
6.070000171661377,-1.5865211486816406,0.09919999539852142
6.079999923706055,-1.5865211486816406,0.09960000216960907
6.090000152587891,-1.5959872007369995,0.10000000149011612
6.099999904632568,-1.5865211486816406,0.10040000826120377
6.110000133514404,-1.605453372001648,0.10080000013113022
6.119999885559082,-1.605453372001648,0.10120000690221786
6.130000114440918,-1.6149194240570068,0.10160000622272491
6.139999866485596,-1.605453372001648,0.10180000215768814
6.150000095367432,-1.6243855953216553,0.1021999940276146
6.159999847412109,-1.6433178186416626,0.10239998996257782
6.170000076293945,-1.6433178186416626,0.10279998928308487
6.179999828338623,-1.6338516473770142,0.10320000350475311
6.190000057220459,-1.6433178186416626,0.10360000282526016
6.199999809265137,-1.66225004196167,0.10399999469518661
6.210000038146973,-1.6433178186416626,0.10440000146627426
6.21999979019165,-1.66225004196167,0.10480000078678131
6.230000019073486,-1.66225004196167,0.10519999265670776
6.239999771118164,-1.66225004196167,0.10559999942779541
6.25,-1.6717160940170288,0.10600000619888306
6.260000228881836,-1.6811822652816772,0.10639999806880951
6.269999980926514,-1.6811822652816772,0.10679999738931656
6.28000020980835,-1.6811822652816772,0.1072000041604042
6.289999961853027,-1.7001144886016846,0.10759999603033066
6.300000190734863,-1.7001144886016846,0.1080000028014183
6.309999942779541,-1.7001144886016846,0.10840000212192535
6.320000171661377,-1.719046711921692,0.1087999939918518
6.329999923706055,-1.7001144886016846,0.10920000076293945
6.340000152587891,-1.719046711921692,0.1096000075340271
6.349999904632568,-1.719046711921692,0.10999999940395355
6.360000133514404,-1.719046711921692,0.1103999987244606
6.369999885559082,-1.719046711921692,0.11080000549554825
6.380000114440918,-1.7285127639770508,0.1111999973654747
6.389999866485596,-1.7379789352416992,0.11159999668598175
6.400000095367432,-1.747444987297058,0.1120000034570694
6.409999847412109,-1.7379789352416992,0.11240001022815704
